ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE14,CORALIE,58747.815504509956,-7268.33251879971,12.98004487985268,-99999.0,-99999.0
CORALIE14,CORALIE,58729.8679717402,-7239.97056331798,9.768678967577701,-99999.0,-99999.0
CORALIE14,CORALIE,58751.74008486001,-7356.49853498327,15.28566254459495,-99999.0,-99999.0
CORALIE14,CORALIE,59472.7500848202,-7318.00573847974,9.998776631705516,-99999.0,-99999.0
CORALIE14,CORALIE,58753.72839645017,-7305.175792771761,18.11082529251139,-99999.0,-99999.0
CORALIE14,CORALIE,58714.90631863987,-7387.532073386659,8.87434744054487,-99999.0,-99999.0
CORALIE14,CORALIE,59528.7052732599,-7354.87450551312,9.741529411486562,-99999.0,-99999.0
CORALIE14,CORALIE,58727.83779070014,-7325.777967733549,8.923200434738387,-99999.0,-99999.0
CORALIE14,CORALIE,59516.70282910019,-7320.88117947316,16.36646904528386,-99999.0,-99999.0
CORALIE14,CORALIE,58746.749066399876,-7324.56689715045,14.932887281108,-99999.0,-99999.0
CORALIE14,CORALIE,58730.87588531012,-7333.89228459536,11.35353692068427,-99999.0,-99999.0
CORALIE14,CORALIE,58716.832690049894,-7329.62348826879,9.080601590674828,-99999.0,-99999.0
CORALIE14,CORALIE,58744.8299620701,-7351.16540246646,12.07022608077372,-99999.0,-99999.0
CORALIE14,CORALIE,58740.811585179996,-7360.7281191892,10.94656725761147,-99999.0,-99999.0
CORALIE14,CORALIE,58741.83560565021,-7339.34407505037,10.86428400188846,-99999.0,-99999.0
CORALIE14,CORALIE,59480.82117458014,-7365.33729441919,10.95806282859853,-99999.0,-99999.0
CORALIE14,CORALIE,58752.761759859975,-7361.80588554106,9.285253663508797,-99999.0,-99999.0
CORALIE14,CORALIE,58755.885741279926,-7364.61189054883,9.852606654259572,-99999.0,-99999.0
CORALIE14,CORALIE,58756.78157331003,-7331.45245992118,12.34250914595012,-99999.0,-99999.0
CORALIE14,CORALIE,58739.756150159985,-7361.438042365289,11.42036613571445,-99999.0,-99999.0
CORALIE14,CORALIE,58718.84693753021,-7368.69274111293,8.809008609647934,-99999.0,-99999.0
CORALIE14,CORALIE,58754.76669109985,-7366.4401113515,10.58312178693075,-99999.0,-99999.0
CORALIE14,CORALIE,59489.71785902977,-7359.09960521642,10.08810397834672,-99999.0,-99999.0
CORALIE14,CORALIE,58745.73742238991,-7317.5830901324,35.7174622513805,-99999.0,-99999.0
CORALIE14,CORALIE,59507.69820574019,-7356.49622132057,13.80887844691314,-99999.0,-99999.0
