ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HARPS,,55693.60257899994,-15756.67,8.03,,
HARPS,,55693.694926999975,-15776.73,6.71,,
HARPS,,55693.62116699992,-15760.64,7.35,,
HIRES,,54987.8648000001,270.66,2.92,,
HARPS,,55693.78754100017,-15787.23,4.74,,
FIES,,55111.59971000021,-22.21,9.1,,
HIRES,,54955.865319999866,-274.01,2.48,,
HIRES,,55351.91410000017,-6.17,1.7,,
HIRES,,55192.11754000001,1100.72,2.12,,
HIRES,,55523.004629999865,45.97,2.49,,
HIRES,,54984.740639999975,328.09,2.14,,
HIRES,,54549.05046000006,784.8,9.2,,
HARPS,,55694.56701700017,-15852.1,4.48,,
HIRES,,55187.96721999999,-79.11,7.17,,
HIRES,,54963.92156999977,-14.63,1.33,,
HARPS,,55693.67026299983,-15768.68,7.51,,
HIRES,,55251.75530999992,-64.03,4.85,,
HARPS,,55693.584106999915,-15749.39,8.38,,
HIRES,,55197.150570000056,459.61,2.59,,
HIRES,,54954.881370000076,284.38,1.12,,
HIRES,,55193.1017,255.62,1.3,,
HIRES,,54986.85644999985,509.76,3.01,,
HIRES,,54956.80481000012,1092.32,2.28,,
HIRES,,55191.03182000015,-80.15,5.68,,
HARPS,,55693.67646700004,-15768.74,7.74,,
HIRES,,54956.96382999979,-273.8,1.3,,
HARPS,,55693.65792499995,-15779.81,7.64,,
HARPS,,55695.57679900015,-15690.93,3.62,,
HARPS,,55693.68878100021,-15787.15,6.62,,
FIES,,55125.49641000014,-68.71,9.7,,
HIRES,,54335.81259999983,574.7,6.8,,
HIRES,,55107.14582999982,-80.2,8.64,,
HIRES,,54956.81493999995,-7.84,6.61,,
HIRES,,55320.84584000008,8.96,2.0,,
HIRES,,55193.110009999946,496.07,2.58,,
HIRES,,55521.91781000001,80.29,2.39,,
HIRES,,54294.87869000016,756.8,6.5,,
HIRES,,55466.002840000205,37.8,2.16,,
HIRES,,55109.0575199998,1233.55,3.76,,
