ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,54975.73348599998,-1931.44,11.0,,
CORALIE,,54941.72823099978,-1887.37,7.4799999999999995,,
CORALIE,,54561.68813699996,-1827.3,7.85,,
CORALIE,,54652.495906000026,-1824.9299999999998,8.08,,
CORALIE,,54884.73709399998,-2045.65,7.779999999999999,,
CORALIE,,54591.70675500017,-2035.7099999999998,8.920000000000002,,
CORALIE,,54535.86484199995,-1997.72,15.91,,
CORALIE,,54538.858363999985,-2007.3400000000001,8.99,,
CORALIE,,54948.67311199987,-1829.92,7.43,,
CORALIE,,54891.805707000196,-1900.43,7.9799999999999995,,
CORALIE,,54985.69477599999,-1815.61,8.02,,
CORALIE,,54881.86921299994,-2022.45,8.13,,
CORALIE,,54560.70947299991,-2005.1299999999999,7.25,,
CORALIE,,54947.745316999964,-1939.6,7.41,,
CORALIE,,54663.53974100016,-2029.61,9.690000000000001,,
CORALIE,,54558.78083499987,-1833.3600000000001,7.23,,
CORALIE,,54972.707322999835,-1931.23,8.540000000000001,,
CORALIE,,54656.551645,-2024.21,7.87,,
CORALIE,,54945.79989500018,-1858.1499999999999,8.07,,
CORALIE,,54537.8491580002,-1966.8799999999999,8.53,,
CORALIE,,54682.52150100004,-1981.1799999999998,7.54,,
CORALIE,,54984.64238899993,-2042.1000000000001,8.920000000000002,,
CORALIE,,54892.72397999978,-1834.13,8.91,,
CORALIE,,54882.801024999935,-1832.8899999999999,8.229999999999999,,
CORALIE,,54943.73010199983,-2046.77,7.53,,
CORALIE,,54589.70510199992,-1842.55,8.75,,
CORALIE,,54657.577293000184,-1966.3999999999999,9.57,,
CORALIE,,54982.647535,-1834.33,10.36,,
CORALIE,,54944.739293000195,-1913.59,8.6,,
CORALIE,,54664.61676899996,-1785.9,11.08,,
