ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55676.49360000016,-23733.0,6.0,,
CORALIE,,55813.88689999981,18810.0,57.0,,
CORALIE,,54362.5735820001,11436.18,16.02,,
CORALIE,,55814.90599999996,18891.0,50.0,,
CORALIE,,55643.564199999906,-10162.0,51.0,,
CORALIE,,54383.60183800012,11506.970000000001,12.25,,
CORALIE,,55676.52740000002,-10254.0,33.0,,
CORALIE,,55869.72412300017,33172.5,20.6,,
CORALIE,,55598.72880000016,-23771.0,6.0,,
CORALIE,,55802.874799999874,18721.0,56.0,,
CORALIE,,55966.73499999987,-23752.0,7.0,,
CORALIE,,55622.652685000096,33107.5,21.5,,
CORALIE,,54725.545386999846,11434.300000000001,18.35,,
CORALIE,,55682.55839999998,-9736.0,35.0,,
CORALIE,,54378.693585999776,11386.380000000001,12.71,,
CORALIE,,54372.73531199992,11420.220000000001,12.88,,
CORALIE,,55850.84340000013,14981.0,11.0,,
CORALIE,,56021.54980000015,-23683.0,8.0,,
CORALIE,,56021.514800000004,15039.0,12.0,,
CORALIE,,55809.832700000145,18748.0,49.0,,
CORALIE,,55810.909099999815,14979.0,11.0,,
CORALIE,,54382.617808000185,11397.779999999999,14.22,,
CORALIE,,55683.48070000019,14963.0,10.0,,
HARPS,,54747.77038299991,11461.43,7.83,,
CORALIE,,55806.89680000022,18758.0,39.0,,
HARPS,,54748.775349,11426.89,4.0600000000000005,,
CORALIE,,54387.69068800006,11494.02,32.9,,
CORALIE,,55683.61239999998,-9905.0,33.0,,
CORALIE,,55798.505799999926,-586.0,26.0,,
CORALIE,,55769.685000000056,-613.0,11.0,,
CORALIE,,55810.884899999946,18772.0,45.0,,
CORALIE,,55842.867333999835,33098.6,24.0,,
CORALIE,,55685.51789999986,-23727.0,7.0,,
HARPS,,54747.63066799985,11504.86,7.16,,
CORALIE,,55650.524300000165,19168.0,48.0,,
CORALIE,,55794.528500000015,-548.0,17.0,,
HARPS,,54747.63683700003,11519.289999999999,8.120000000000001,,
CORALIE,,54720.61474200012,11503.58,17.21,,
CORALIE,,55627.71560000023,-10267.0,50.0,,
CORALIE,,55826.50149999978,-570.0,14.0,,
CORALIE,,55869.834100000095,-23754.0,6.0,,
CORALIE,,54364.62897500023,11440.369999999999,20.060000000000002,,
CORALIE,,55804.54249999998,-495.0,13.0,,
HARPS,,54747.50484200008,11516.199999999999,5.590000000000001,,
CORALIE,,55722.49649999989,-10153.0,46.0,,
HARPS,,54747.59260299988,11499.59,6.6499999999999995,,
CORALIE,,55793.53239999991,-605.0,17.0,,
CORALIE,,55629.71070000017,-9824.0,43.0,,
HARPS,,54747.78932899982,11477.869999999999,8.75,,
CORALIE,,54390.54490099987,11512.82,13.14,,
HARPS,,54747.71949400008,11465.19,6.25,,
CORALIE,,55711.463694999926,33316.0,26.3,,
CORALIE,,54383.62541300012,11491.14,12.53,,
CORALIE,,55675.49850000022,14921.0,10.0,,
CORALIE,,55707.5410000002,-9731.0,35.0,,
CORALIE,,54378.71934900014,11384.69,13.06,,
HARPS,,54747.67507599993,11485.67,6.34,,
HARPS,,54747.59878400015,11503.130000000001,7.8100000000000005,,
HARPS,,54747.61154899979,11489.4,8.85,,
CORALIE,,55684.59819999989,-10210.0,38.0,,
CORALIE,,54730.62260900019,11474.589999999998,14.59,,
CORALIE,,55676.4709999999,14963.0,9.0,,
CORALIE,,55767.70269999979,-507.0,15.0,,
CORALIE,,55768.673599999864,-544.0,11.0,,
HARPS,,54747.70672899997,11468.78,6.550000000000001,,
HARPS,,54747.64330699993,11497.37,8.08,,
CORALIE,,55820.57899999991,-626.0,10.0,,
CORALIE,,55682.47649999987,15032.0,10.0,,
CORALIE,,54398.64798100013,11360.02,13.610000000000001,,
CORALIE,,55805.486699999776,-532.0,12.0,,
CORALIE,,55836.87360000005,14998.0,10.0,,
CORALIE,,55765.729600000195,-610.0,13.0,,
CORALIE,,55811.85710000014,19108.0,50.0,,
CORALIE,,55623.63640000019,-10250.0,59.0,,
CORALIE,,54379.690005000215,11459.6,14.14,,
CORALIE,,55711.52799999993,-9799.0,48.0,,
CORALIE,,55615.622099999804,19218.0,39.0,,
CORALIE,,55629.58250699984,33323.4,19.8,,
CORALIE,,55868.83710000012,18923.0,38.0,,
HARPS,,54747.79579799995,11453.89,9.16,,
CORALIE,,55679.60140000004,-9941.0,30.0,,
CORALIE,,54734.74740900006,11416.62,16.490000000000002,,
CORALIE,,55681.541466000024,33336.8,23.9,,
CORALIE,,54377.73961800011,11488.609999999999,13.93,,
HARPS,,54746.75075200014,11548.400000000001,5.55,,
CORALIE,,55836.89309999999,-23694.0,10.0,,
CORALIE,,55651.591000000015,-10089.0,95.0,,
HARPS,,54747.78320599999,11460.279999999999,8.86,,
CORALIE,,54379.71345200017,11468.970000000001,13.33,,
CORALIE,,55675.575999999885,-9867.0,34.0,,
HARPS,,54747.668664,11495.279999999999,7.0600000000000005,,
HARPS,,54747.58619200019,11512.99,6.77,,
HARPS,,54747.72590600001,11465.26,5.91,,
CORALIE,,55677.52180000022,-23747.0,7.0,,
CORALIE,,55685.47230000002,14969.0,11.0,,
CORALIE,,55715.45813299995,33101.9,27.2,,
CORALIE,,54386.63864699984,11463.03,14.069999999999999,,
CORALIE,,55651.4898000001,15039.0,9.0,,
CORALIE,,55684.47330000019,14899.0,9.0,,
CORALIE,,55632.690400000196,-10097.0,61.0,,
CORALIE,,54385.74062300008,11369.65,25.55,,
HARPS,,54747.579779999796,11505.97,7.11,,
CORALIE,,55695.466000000015,-23762.0,7.0,,
CORALIE,,55680.63940000022,-10276.0,41.0,,
CORALIE,,55629.509300000034,18790.0,46.0,,
CORALIE,,54377.71612400003,11484.109999999999,14.52,,
HARPS,,54747.751263999846,11459.86,6.8500000000000005,,
HARPS,,54747.764028999954,11476.62,7.590000000000001,,
HARPS,,54754.750339999795,11432.95,2.99,,
CORALIE,,55647.562299999874,-10186.0,38.0,,
CORALIE,,55716.46363400016,33097.7,26.1,,
CORALIE,,55684.495600000024,-23695.0,7.0,,
CORALIE,,55777.79960000003,-511.0,14.0,,
CORALIE,,54390.52137200022,11521.3,12.73,,
CORALIE,,55649.51720000012,18985.0,45.0,,
CORALIE,,55693.494700000156,14928.0,10.0,,
CORALIE,,54724.579899000004,11401.310000000001,16.16,,
CORALIE,,55570.71490000002,18857.0,41.0,,
HARPS,,54747.624371999875,11481.37,8.08,,
CORALIE,,55805.88130000001,-23692.0,7.0,,
CORALIE,,55708.46181300003,33212.9,25.1,,
HARPS,,54753.741909999866,11547.050000000001,4.14,,
HARPS,,54747.70049099997,11472.4,6.18,,
