ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55390.814900000114,4680.0,12.0,,
CORALIE,,55449.879399999976,4699.0,11.0,,
CORALIE,,55391.8936999999,4414.0,11.0,,
CORALIE,,55453.87410000013,4507.0,11.0,,
CORALIE,,55392.831400000025,4552.0,10.0,,
CORALIE,,55404.846599999815,4426.0,10.0,,
CORALIE,,55410.721499999985,4392.0,19.0,,
CORALIE,,55393.759300000034,4704.0,14.0,,
CORALIE,,55482.68259999994,4410.0,13.0,,
CORALIE,,55414.76269999985,4557.0,15.0,,
CORALIE,,55446.86139999982,4683.0,12.0,,
CORALIE,,55388.93530000001,4406.0,10.0,,
CORALIE,,55451.85499999998,4452.0,15.0,,
