ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,54397.76902000001,-5.3,1.04,,
HIRES,,54722.809460000135,18.87,1.16,,
HIRES,,54396.75318,-1.4,1.0,,
HIRES,,54456.68975999998,-6.75,1.47,,
HIRES,,54338.742190000135,-14.18,1.1,,
HIRES,,54603.95329000009,7.05,1.34,,
HIRES,,54339.89292000001,-6.53,1.1,,
HIRES,,54428.695999999996,12.16,1.39,,
HIRES,,54779.804159999825,12.24,1.33,,
HIRES,,54344.476429999806,0.0,0.0,,
HIRES,,54336.748749999795,-3.12,1.12,,
HIRES,,54549.094560000114,-18.39,1.66,,
HIRES,,54335.8933199998,8.31,1.1,,
HIRES,,54602.94860999985,-4.49,1.19,,
HIRES,,54725.816490000114,2.56,1.21,,
HIRES,,54455.69785000011,-8.06,1.39,,
HIRES,,54430.697379999794,-4.82,1.22,,
HIRES,,54727.77200999996,12.2,1.2,,
HIRES,,54549.13273000019,-21.19,1.65,,
HIRES,,54777.79896999989,2.23,1.21,,
HIRES,,54674.989719999954,-9.75,1.33,,
HIRES,,54336.25714999996,0.0,0.0,,
HIRES,,54604.127689999994,3.48,1.21,,
HIRES,,54603.11952999979,-6.07,1.16,,
HIRES,,54636.01011000015,1.45,1.16,,
HIRES,,54727.90334000019,13.77,1.16,,
HIRES,,54634.9564100001,18.14,1.14,,
HIRES,,54726.85018000007,13.91,1.17,,
HIRES,,54344.96842999989,-11.31,1.07,,
HIRES,,54790.68834999995,22.38,1.31,,
HIRES,,54723.801990000065,2.07,1.21,,
HIRES,,54454.70748999994,-4.02,1.58,,
HIRES,,54604.032949999906,3.47,1.35,,
HIRES,,54640.07995000016,2.31,1.22,,
HIRES,,54778.78503999999,10.39,1.61,,
HIRES,,54460.72727000015,-5.84,1.51,,
HIRES,,54336.8616200001,-0.34,1.11,,
HIRES,,54427.72778999992,2.75,1.26,,
HIRES,,54336.94961000001,-1.6,1.13,,
HIRES,,54344.48213999998,0.0,0.0,,
HIRES,,54335.899970000144,8.61,1.17,,
HIRES,,54457.68669999996,3.02,1.39,,
HIRES,,54343.83878999995,-11.99,1.1,,
HIRES,,54641.05878000008,-8.01,1.24,,
HIRES,,54603.00783000002,-6.92,1.23,,
HIRES,,54338.92046000017,-15.82,1.06,,
HIRES,,54639.029519999865,15.89,1.08,,
HIRES,,54602.118189999834,-12.58,1.31,,
HIRES,,54337.921010000166,-15.25,1.11,,
HIRES,,54337.73150000023,-8.74,1.15,,
HIRES,,54637.995310000144,2.11,1.13,,
HIRES,,54634.00591999991,14.22,1.27,,
HIRES,,54602.011969999876,-13.45,1.1,,
