target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
TOI-1388,2453897.11172,-2.89,5.0,HDS,344.44518437,38.67509954,53897.11171999993
TOI-1388,2453897.11285,2.89,5.0,HDS,344.44518437,38.67509954,53897.11285000015
TOI-1388,2453899.1258,52.53,4.77,HDS,344.44518437,38.67509954,53899.12580000004
TOI-1388,2453899.12678,52.53,4.77,HDS,344.44518437,38.67509954,53899.12678000005
TOI-1388,2453900.11917,-34.51,4.65,HDS,344.44518437,38.67509954,53900.119169999845
TOI-1388,2453900.12008,34.51,4.65,HDS,344.44518437,38.67509954,53900.12007999979
TOI-1388,2453901.10176,-37.51,4.88,HDS,344.44518437,38.67509954,53901.10175999999
TOI-1388,2453901.1026,37.51,4.88,HDS,344.44518437,38.67509954,53901.10259999987
TOI-1388,2453927.06848,37.76,3.84,HIRES,344.44518437,38.67509954,53927.0684799999
TOI-1388,2453927.06954,-50.33,1.66,HIRES,344.44518437,38.67509954,53927.069540000055
TOI-1388,2453927.96558,28.27,3.9,HIRES,344.44518437,38.67509954,53927.96558000008
TOI-1388,2453927.9667,-41.12,1.73,HIRES,344.44518437,38.67509954,53927.96670000022
TOI-1388,2453931.0369,12.1,3.83,HIRES,344.44518437,38.67509954,53931.03690000018
TOI-1388,2453931.03823,-23.27,1.64,HIRES,344.44518437,38.67509954,53931.038230000064
TOI-1388,2453931.94061,46.59,3.92,HIRES,344.44518437,38.67509954,53931.94060999993
TOI-1388,2453931.94201,-57.75,1.84,HIRES,344.44518437,38.67509954,53931.94200999988
TOI-1388,2453932.0359,42.95,3.83,HIRES,344.44518437,38.67509954,53932.03590000002
TOI-1388,2453932.03731,-55.85,1.87,HIRES,344.44518437,38.67509954,53932.03731000004
TOI-1388,2453932.99985,3.53,3.85,HIRES,344.44518437,38.67509954,53932.99984999979
TOI-1388,2453933.00132,-9.75,1.84,HIRES,344.44518437,38.67509954,53933.00131999981
TOI-1388,2453933.92455,66.16,4.04,HIRES,344.44518437,38.67509954,53933.92455000011
TOI-1388,2453933.92609,53.85,2.32,HIRES,344.44518437,38.67509954,53933.9260900002
TOI-1388,2453934.90368,49.2,4.92,HIRES,344.44518437,38.67509954,53934.90367999999
TOI-1388,2453934.90529,38.18,3.75,HIRES,344.44518437,38.67509954,53934.90529000014
TOI-1388,2453934.90692,49.21,4.0,HIRES,344.44518437,38.67509954,53934.90691999998
TOI-1388,2453934.90853,35.21,2.09,HIRES,344.44518437,38.67509954,53934.90853000013
TOI-1388,2453960.9979,62.44,1.87,HIRES,344.44518437,38.67509954,53960.99789999984
TOI-1388,2453961.99776,5.91,1.83,HIRES,344.44518437,38.67509954,53961.99776000017
TOI-1388,2453963.09343,-57.04,2.09,HIRES,344.44518437,38.67509954,53963.09342999989
TOI-1388,2454287.93861,9.85,4.36,HIRES,344.44518437,38.67509954,54287.93861000007
TOI-1388,2454287.94541,8.74,2.75,HIRES,344.44518437,38.67509954,54287.94541000016
TOI-1388,2454287.95252,13.18,3.04,HIRES,344.44518437,38.67509954,54287.95251999982
TOI-1388,2454287.96032,18.46,2.68,HIRES,344.44518437,38.67509954,54287.96032000007
TOI-1388,2454287.9665,2.63,2.75,HIRES,344.44518437,38.67509954,54287.9665000001
TOI-1388,2454287.9733,9.02,2.81,HIRES,344.44518437,38.67509954,54287.97330000019
TOI-1388,2454287.97916,-1.48,4.36,HIRES,344.44518437,38.67509954,54287.979160000104
TOI-1388,2454287.98299,8.69,3.5,HIRES,344.44518437,38.67509954,54287.98298999993
TOI-1388,2454287.98721,13.22,3.54,HIRES,344.44518437,38.67509954,54287.987209999934
TOI-1388,2454287.99136,20.22,3.31,HIRES,344.44518437,38.67509954,54287.99135999987
TOI-1388,2454287.99485,15.47,3.78,HIRES,344.44518437,38.67509954,54287.9948499999
TOI-1388,2454287.99928,15.27,4.72,HIRES,344.44518437,38.67509954,54287.999280000106
