ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55647.67890000017,-3149.0,6.0,,
SOPHIE,,55664.52549999999,-3117.0,35.0,,
SOPHIE,,55665.495699999854,-2999.0,55.0,,
CORALIE,,55629.86590000009,-3216.0,8.0,,
CORALIE,,55677.5887000002,-3173.0,7.0,,
CORALIE,,55651.83470000001,-3191.0,8.0,,
CORALIE,,55639.8881000001,-3091.0,7.0,,
CORALIE,,55646.73089999985,-3061.0,7.0,,
CORALIE,,55596.84750000015,-3202.0,7.0,,
SOPHIE,,55663.53970000008,-3179.0,16.0,,
SOPHIE,,55668.422799999826,-3110.0,25.0,,
CORALIE,,55626.709199999925,-3191.0,8.0,,
SOPHIE,,55646.47779999999,-3067.0,12.0,,
CORALIE,,55413.48989999993,-3080.0,9.0,,
SOPHIE,,55659.51800000016,-3199.0,12.0,,
CORALIE,,55623.78079999983,-3109.0,27.0,,
CORALIE,,55635.78019999992,-3057.0,9.0,,
CORALIE,,55637.8171000001,-3187.0,10.0,,
CORALIE,,55622.71680000005,-3200.0,10.0,,
SOPHIE,,55649.444000000134,-3150.0,12.0,,
CORALIE,,55638.81999999983,-3101.0,7.0,,
CORALIE,,55648.70569999982,-3205.0,6.0,,
CORALIE,,55624.757000000216,-3052.0,7.0,,
