ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55869.72412300017,33172.5,20.6,,
CORALIE,,55842.867333999835,33098.6,24.0,,
CORALIE,,55629.58250699984,33323.4,19.8,,
CORALIE,,55622.652685000096,33107.5,21.5,,
CORALIE,,55681.541466000024,33336.8,23.9,,
CORALIE,,55871.73473400017,33424.8,21.1,,
CORALIE,,55711.463694999926,33316.0,26.3,,
CORALIE,,55715.45813299995,33101.9,27.2,,
CORALIE,,55716.46363400016,33097.7,26.1,,
CORALIE,,55708.46181300003,33212.9,25.1,,
CORALIE,,55864.79549900023,33023.0,18.1,,
CORALIE,,55861.84756400017,33155.9,25.4,,
CORALIE,,55707.460946999956,33003.8,28.0,,
CORALIE,,55706.46015200019,33407.9,24.3,,
CORALIE,,55872.762875000015,33104.4,20.1,,
CORALIE,,55696.48863499984,33032.6,24.3,,
