ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE14,CORALIE,58463.57490532007,-8505.56934391995,62.46349141003932,-99999.0,-99999.0
CORALIE14,CORALIE,58394.71506618988,-8778.458301173061,126.067098474032,-99999.0,-99999.0
CORALIE14,CORALIE,58427.85775692994,-8659.10497609209,53.98408528521687,-99999.0,-99999.0
CORALIE14,CORALIE,58455.78041971009,-8741.546644491891,44.93750586614816,-99999.0,-99999.0
CORALIE14,CORALIE,58460.665537300054,-9174.85573586158,238.7354149247319,-99999.0,-99999.0
CORALIE14,CORALIE,58471.59005546011,-8627.256038979811,60.14488558225107,-99999.0,-99999.0
CORALIE14,CORALIE,58397.866695350036,-8939.898336061111,75.124908148126,-99999.0,-99999.0
CORALIE14,CORALIE,58458.70535065001,-8951.64407219691,80.80272601052056,-99999.0,-99999.0
CORALIE14,CORALIE,58419.814200759865,-8542.32249456611,55.05538338431039,-99999.0,-99999.0
CORALIE14,CORALIE,58475.65707639977,-8537.407736423462,44.48582042581859,-99999.0,-99999.0
CORALIE14,CORALIE,58433.659426540136,-8876.00279084756,76.53557169901167,-99999.0,-99999.0
CORALIE14,CORALIE,58464.74996329984,-8953.36001274314,66.79335411849324,-99999.0,-99999.0
CORALIE14,CORALIE,58457.70895003993,-8684.98942685216,77.71893402336835,-99999.0,-99999.0
CORALIE14,CORALIE,58418.77042408008,-8854.52090977164,57.65252602428837,-99999.0,-99999.0
CORALIE14,CORALIE,58414.670582959894,-8869.09371862909,53.84268848395899,-99999.0,-99999.0
CORALIE14,CORALIE,58464.562175760046,-8928.93628546986,52.4968448783215,-99999.0,-99999.0
CORALIE14,CORALIE,58417.691914349794,-8501.542155962721,64.42889099056114,-99999.0,-99999.0
CORALIE14,CORALIE,58467.5995437298,-8575.527865890701,64.18231889185097,-99999.0,-99999.0
CORALIE14,CORALIE,58463.809868270066,-8527.39729123688,51.24528026938143,-99999.0,-99999.0
CORALIE14,CORALIE,58462.65160442982,-8909.27954185854,59.99145280067813,-99999.0,-99999.0
CORALIE14,CORALIE,58456.76919256011,-8852.550902570229,95.95983832645177,-99999.0,-99999.0
CORALIE14,CORALIE,58486.70515374979,-8545.11265252421,54.74595026210127,-99999.0,-99999.0
CORALIE14,CORALIE,58474.675323329866,-8699.91402513772,51.84006703209212,-99999.0,-99999.0
CORALIE14,CORALIE,58461.712852559984,-8533.97238826791,58.40783227464868,-99999.0,-99999.0
