ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HARPS,,56096.85166000016,-5022.1,208.8,,
HARPS,,56092.8592699999,-5415.7,97.1,,
HARPS,,56098.67083000019,-3245.4,143.9,,
HARPS,,56161.61886999989,-4020.4,83.3,,
HARPS,,56101.5987300002,-2640.7,157.1,,
HARPS,,56118.6765800002,-4180.7,77.1,,
HARPS,,56100.59489999991,-4578.6,161.4,,
HARPS,,56121.60747999977,-5334.4,131.3,,
HARPS,,56097.84832999995,-2985.2,182.4,,
HARPS,,56102.84170000022,-4564.2,104.4,,
HARPS,,56094.806470000185,-2889.6,75.6,,
HARPS,,56099.71054999996,-5346.1,246.6,,
HARPS,,56119.583469999954,-2934.2,167.5,,
