target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
TOI-250,2454359.61456975,19788.3174443404,17.77935768503636,CORALIE07,359.34898528,-41.27715103,54359.61456975015
TOI-250,2454359.61457,19785.0,16.0,CORALIE,359.34898528,-41.27715103,54359.61457000021
TOI-250,2454362.654785,19942.0,15.0,CORALIE,359.34898528,-41.27715103,54362.65478499979
TOI-250,2454362.65478549,19948.7395309831,16.14042352291881,CORALIE07,359.34898528,-41.27715103,54362.65478549013
TOI-250,2454364.676219,19753.0,21.0,CORALIE,359.34898528,-41.27715103,54364.676219000015
TOI-250,2454364.67621905,19763.1078849362,23.16591087365957,CORALIE07,359.34898528,-41.27715103,54364.67621904984
TOI-250,2454365.68273258,20206.6467988351,13.87232038498692,CORALIE07,359.34898528,-41.27715103,54365.68273258023
TOI-250,2454365.682733,20203.0,13.0,CORALIE,359.34898528,-41.27715103,54365.68273299979
TOI-250,2454372.78165764,19759.0640725371,14.70982774796536,CORALIE07,359.34898528,-41.27715103,54372.78165763989
TOI-250,2454372.781658,19750.0,13.0,CORALIE,359.34898528,-41.27715103,54372.78165799985
TOI-250,2454374.81798393,20016.3082681715,44.66352530496731,CORALIE07,359.34898528,-41.27715103,54374.81798393
TOI-250,2454374.817984,20016.0,40.0,CORALIE,359.34898528,-41.27715103,54374.81798399985
TOI-250,2454376.7147969,20259.5484181058,15.60045027370153,CORALIE07,359.34898528,-41.27715103,54376.71479689982
TOI-250,2454376.714797,20248.0,14.0,CORALIE,359.34898528,-41.27715103,54376.714796999935
TOI-250,2454377.7624396,19754.4988387892,14.44419570062433,CORALIE07,359.34898528,-41.27715103,54377.76243960019
TOI-250,2454377.76244,19747.0,13.0,CORALIE,359.34898528,-41.27715103,54377.762440000195
TOI-250,2454379.62752279,19919.0607472493,15.84983750976249,CORALIE07,359.34898528,-41.27715103,54379.62752278987
TOI-250,2454379.627523,19907.0,14.0,CORALIE,359.34898528,-41.27715103,54379.62752299989
TOI-250,2454380.682557,19830.0,10.0,CORALIE,359.34898528,-41.27715103,54380.68255699985
TOI-250,2454380.68255741,19839.8738180221,11.41134546694401,CORALIE07,359.34898528,-41.27715103,54380.682557410095
