ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,54415.64570000023,22675.0,27.0,,
SOPHIE,,54413.62919999985,22727.0,21.0,,
SOPHIE,,54422.66509999987,22595.0,20.0,,
SOPHIE,,54381.581499999855,22749.0,23.0,,
SOPHIE,,54587.35429999977,22536.0,21.0,,
SOPHIE,,54588.35710000014,22650.0,23.0,,
SOPHIE,,54421.67010000022,22659.0,31.0,,
SOPHIE,,54416.63920000009,22740.0,21.0,,
SOPHIE,,54379.635699999984,22586.0,20.0,,
SOPHIE,,54414.60839999979,22610.0,24.0,,
SOPHIE,,54591.3646999998,22564.0,30.0,,
SOPHIE,,54589.35250000004,22730.0,23.0,,
SOPHIE,,54233.33470000001,22667.0,24.0,,
SOPHIE,,54590.342499999795,22699.0,25.0,,
SOPHIE,,54380.62130000023,22672.0,24.0,,
