ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE14,CORALIE,58537.619292899966,16842.7210402967,11.17487901059863,-99999.0,-99999.0
CORALIE14,CORALIE,58491.780986589845,-99999.0,-99999.0,-99999.0,-99999.0
CORALIE14,CORALIE,58490.81878405996,16823.0579220472,15.03586022837458,-99999.0,-99999.0
CORALIE14,CORALIE,58533.66347680008,16844.288015861,12.09535291681539,-99999.0,-99999.0
CORALIE14,CORALIE,58528.63348816987,16889.1328377951,10.66145971924049,-99999.0,-99999.0
CORALIE14,CORALIE,58569.59467134019,16837.8520889102,10.70998035271324,-99999.0,-99999.0
CORALIE14,CORALIE,58562.60968365008,16821.472914942,15.09904818599458,-99999.0,-99999.0
CORALIE14,CORALIE,58544.67552044988,16832.9726920542,11.71873810295585,-99999.0,-99999.0
CORALIE14,CORALIE,58489.76301713986,16792.4265189735,16.76359596890312,-99999.0,-99999.0
CORALIE14,CORALIE,58473.766468029935,17007.066863193,9.471530195599005,-99999.0,-99999.0
CORALIE14,CORALIE,58462.61346314009,16829.2929267423,11.78653117362213,-99999.0,-99999.0
