ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,57802.819367,7.96,1.76,,
HIRES,,57790.840786,-50.74,1.77,,
HIRES,,57854.774479,46.68,1.85,,
HIRES,,57422.855362,-38.94,1.72,,
HIRES,,57853.790069,23.05,1.78,,
HIRES,,57439.964043,-17.95,2.22,,
HIRES,,57803.836621,38.9,1.64,,
HIRES,,57830.802784,32.84,1.77,,
HIRES,,57414.927751,-4.91,1.79,,
HIRES,,57774.905553,-44.03,1.85,,
