ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,55768.56330000004,-56883.0,10.0,,
SOPHIE,,55777.5466,-56918.0,10.0,,
SOPHIE,,55773.52969999984,-56694.0,9.0,,
SOPHIE,,55764.62869999977,-56726.0,15.0,,
SOPHIE,,55745.54529999988,-56897.0,14.0,,
SOPHIE,,55774.50969999982,-56699.0,8.0,,
SOPHIE,,55766.53750000009,-56701.0,14.0,,
SOPHIE,,55776.527199999895,-56873.0,10.0,,
SOPHIE,,55763.59219999984,-56800.0,13.0,,
SOPHIE,,55757.54300000006,-56688.0,28.0,,
SOPHIE,,55772.56160000013,-56748.0,10.0,,
SOPHIE,,55771.51720000012,-56800.0,10.0,,
