target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
LRa02_E2_2165,2455158.71873673,22300.3504429569,7.36620398588568,HARPScat,102.721125,-5.086461111111111,55158.71873673005
LRa02_E2_2165,2455160.7250130298,22605.0053696674,7.50617658224829,HARPScat,102.721125,-5.086461111111111,55160.72501302976
LRa02_E2_2165,2455161.72092679,22446.604133312998,7.64096256192109,HARPScat,102.721125,-5.086461111111111,55161.72092679003
LRa02_E2_2165,2455163.82788437,22358.3063997695,7.45779403653523,HARPScat,102.721125,-5.086461111111111,55163.827884369995
LRa02_E2_2165,2455166.72452983,22120.820120419998,6.2422332086981,HARPScat,102.721125,-5.086461111111111,55166.72452982981
LRa02_E2_2165,2455168.76339237,22218.2628983401,6.96603855311791,HARPScat,102.721125,-5.086461111111111,55168.763392370194
LRa02_E2_2165,2455219.73150555,22302.3641839841,6.74197891324149,HARPScat,102.721125,-5.086461111111111,55219.73150554998
LRa02_E2_2165,2455220.73273834,22500.9845156569,6.8687184859586,HARPScat,102.721125,-5.086461111111111,55220.73273833981
LRa02_E2_2165,2455225.65112908,22612.0239657756,6.94428436253206,HARPScat,102.721125,-5.086461111111111,55225.65112907998
LRa02_E2_2165,2455226.73380859,22457.2341915262,6.37194552029226,HARPScat,102.721125,-5.086461111111111,55226.7338085901
LRa02_E2_2165,2455228.65449681,22460.7257908764,6.91804645818876,HARPScat,102.721125,-5.086461111111111,55228.65449680993
LRa02_E2_2165,2455237.5840683198,22626.5642386894,6.85071149077473,HARPScat,102.721125,-5.086461111111111,55237.58406831976
LRa02_E2_2165,2455238.56173633,22494.943317450598,6.64295644603532,HARPScat,102.721125,-5.086461111111111,55238.561736329924
LRa02_E2_2165,2455239.71421993,22303.5607053444,6.54208702686058,HARPScat,102.721125,-5.086461111111111,55239.714219930116
LRa02_E2_2165,2455243.61385709,22331.3654288525,6.45241637757412,HARPScat,102.721125,-5.086461111111111,55243.61385709001
