ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE14,CORALIE,59324.76582315005,-39284.7326413465,124.2663463481436,-99999.0,-99999.0
CORALIE14,CORALIE,59373.53402459016,-36077.3260816565,75.7384479493943,-99999.0,-99999.0
CORALIE14,CORALIE,59336.80391426012,-34215.7410853671,94.79756506554952,-99999.0,-99999.0
CORALIE14,CORALIE,59342.756790180225,-39539.7764631375,131.5760800170426,-99999.0,-99999.0
CORALIE14,CORALIE,59352.69838614017,-33574.8852803779,115.777267975377,-99999.0,-99999.0
CORALIE14,CORALIE,59320.79000248993,-35350.2203074606,108.5344091132694,-99999.0,-99999.0
CORALIE14,CORALIE,58452.67070619017,19655.477044666,58.38834302339074,-99999.0,-99999.0
CORALIE14,CORALIE,59364.74063759018,-41613.1382722317,97.69249744302697,-99999.0,-99999.0
CORALIE14,CORALIE,59367.68973179022,-35297.4812830927,93.67109496597506,-99999.0,-99999.0
CORALIE14,CORALIE,59327.708270289935,-41389.0043234524,115.4301480304103,-99999.0,-99999.0
CORALIE14,CORALIE,59345.648793410044,-41476.3019298209,91.57796698399625,-99999.0,-99999.0
CORALIE14,CORALIE,59361.66208219016,-40787.2986445937,73.94236793622022,-99999.0,-99999.0
CORALIE14,CORALIE,59316.75950173009,-34390.0712168157,121.0224129362288,-99999.0,-99999.0
CORALIE14,CORALIE,59333.728549090214,-34541.0567765323,96.60357355658059,-99999.0,-99999.0
CORALIE14,CORALIE,59377.69596539019,-39978.2624968876,95.31512460464258,-99999.0,-99999.0
CORALIE14,CORALIE,59350.69455659995,-35246.6310541493,102.3049349820118,-99999.0,-99999.0
