target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
R110040,2457465.53663234,nan,3.87953,SOPHIE,164.377916666667,65.2325,57465.536632339936
R110040,2457466.45851326,nan,3.84796,SOPHIE,164.377916666667,65.2325,57466.45851325989
R110040,2457468.47250857,nan,4.20125,SOPHIE,164.377916666667,65.2325,57468.47250857018
R110040,2457515.52580615,nan,4.367120000000001,SOPHIE,164.377916666667,65.2325,57515.52580614993
R110040,2457539.38812088,nan,3.75797,SOPHIE,164.377916666667,65.2325,57539.388120879885
R110040,2457541.39260951,nan,3.7712700000000003,SOPHIE,164.377916666667,65.2325,57541.392609510105
R110040,2457576.39949987,nan,4.05558,SOPHIE,164.377916666667,65.2325,57576.399499869905
R110040,2457582.36750383,nan,4.52844,SOPHIE,164.377916666667,65.2325,57582.36750383023
R110040,2457582.36750383,nan,4.52844,SOPHIE,164.377916666667,65.2325,57582.36750383023
R110040,2457585.36372887,nan,4.11864,SOPHIE,164.377916666667,65.2325,57585.36372887017
R110040,2457586.37086353,nan,3.81759,SOPHIE,164.377916666667,65.2325,57586.37086352985
R110040,2457587.36276794,nan,3.90755,SOPHIE,164.377916666667,65.2325,57587.36276793992
R110040,2457587.36276794,nan,3.90755,SOPHIE,164.377916666667,65.2325,57587.36276793992
