ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55683.79699999979,-23190.0,25.0,,
CORALIE,,55689.810000000056,-23278.0,31.0,,
CORALIE,,55692.8069000002,-23227.0,47.0,,
SOPHIE,,55668.46710000001,-23137.0,42.0,,
CORALIE,,55767.56880000001,-23201.0,35.0,,
CORALIE,,55648.73039999977,-23136.0,22.0,,
SOPHIE,,55661.509300000034,-23278.0,15.0,,
SOPHIE,,55672.614399999846,-23258.0,24.0,,
CORALIE,,55627.78979999991,-23304.0,28.0,,
CORALIE,,55679.860299999826,-23169.0,28.0,,
SOPHIE,,55646.50859999983,-23143.0,18.0,,
CORALIE,,55722.578600000124,-23116.0,24.0,,
CORALIE,,55705.619299999904,-23125.0,42.0,,
SOPHIE,,55671.52180000022,-23132.0,43.0,,
SOPHIE,,55662.59049999993,-23182.0,14.0,,
SOPHIE,,55670.60289999982,-23276.0,37.0,,
SOPHIE,,55686.493400000036,-23192.0,15.0,,
CORALIE,,55765.58330000006,-23119.0,28.0,,
SOPHIE,,55681.46799999988,-23333.0,14.0,,
CORALIE,,55764.56059999997,-23247.0,25.0,,
CORALIE,,55763.53860000009,-23280.0,23.0,,
CORALIE,,55685.71400000015,-23139.0,20.0,,
SOPHIE,,55647.523099999875,-23255.0,73.0,,
CORALIE,,55684.62990000006,-23333.0,25.0,,
CORALIE,,55680.73959999997,-23135.0,27.0,,
