ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE14,CORALIE,59371.516149260104,41188.4296517511,42.54721567325647,-99999.0,-99999.0
CORALIE14,CORALIE,59325.6529393699,40716.6569263359,119.7943786517852,-99999.0,-99999.0
CORALIE14,CORALIE,59317.75176919997,40723.7474484523,66.01560832432753,-99999.0,-99999.0
CORALIE14,CORALIE,59344.48065871978,40593.3436884704,70.90095260770644,-99999.0,-99999.0
CORALIE14,CORALIE,59326.53005447006,41211.8916925085,95.9770337392161,-99999.0,-99999.0
CORALIE14,CORALIE,59327.57801791979,40881.1716986365,92.36472638312388,-99999.0,-99999.0
CORALIE14,CORALIE,59335.606872830074,40989.7514696562,108.659728000788,-99999.0,-99999.0
CORALIE14,CORALIE,59369.49196392018,40487.9384663334,32.83732284271582,-99999.0,-99999.0
CORALIE14,CORALIE,59342.49038806977,40972.8584286142,92.099383960224,-99999.0,-99999.0
CORALIE14,CORALIE,59343.491397600155,41154.9381738199,88.60197602174456,-99999.0,-99999.0
CORALIE14,CORALIE,59372.526041939855,40966.7118368538,52.13455631715114,-99999.0,-99999.0
CORALIE14,CORALIE,59364.54452229012,40851.8501668849,50.27817893618404,-99999.0,-99999.0
CORALIE14,CORALIE,59340.50318235019,40676.2243240015,99.10879892135304,-99999.0,-99999.0
CORALIE14,CORALIE,59329.67795947986,40661.1830757384,72.0152373970888,-99999.0,-99999.0
CORALIE14,CORALIE,59333.60733307013,40657.6306727363,65.20676486453506,-99999.0,-99999.0
CORALIE14,CORALIE,59319.6880818801,40778.4656884746,62.3923977041876,-99999.0,-99999.0
CORALIE14,CORALIE,59365.54058818985,40445.358185684,48.13922669528753,-99999.0,-99999.0
CORALIE14,CORALIE,59334.629215899855,41151.9877601699,69.35566644405738,-99999.0,-99999.0
CORALIE14,CORALIE,59336.654217999894,40475.7072068981,101.2024430134398,-99999.0,-99999.0
CORALIE14,CORALIE,59307.59865248017,40613.9009677106,86.70086839099567,-99999.0,-99999.0
CORALIE14,CORALIE,59332.60798487021,40548.1540833115,77.64181896852946,-99999.0,-99999.0
CORALIE14,CORALIE,59375.59882947011,41099.6977566665,52.26548006718892,-99999.0,-99999.0
CORALIE14,CORALIE,59309.59836592991,40751.2823969802,90.78296955262896,-99999.0,-99999.0
CORALIE14,CORALIE,59316.65239918977,40418.289410089,79.11634804914989,-99999.0,-99999.0
