ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HARPS,,55727.61933499994,-9746.76,7.39,,
HARPS,,55727.60020300001,-9717.76,6.51,,
HARPS,,55727.646509999875,-9777.32,6.55,,
HARPS,,55727.74014100013,-9764.96,6.41,,
HARPS,,55727.75582299987,-9769.74,6.48,,
HARPS,,55727.57034299988,-9682.2,6.18,,
HARPS,,55727.71319699986,-9763.37,5.52,,
HARPS,,55727.58558599977,-9706.4,6.18,,
HARPS,,55727.59642999992,-9721.99,7.18,,
HARPS,,55727.70891499985,-9782.43,5.68,,
HARPS,,55727.65042199986,-9785.73,7.07,,
HARPS,,55727.6853860002,-9807.41,5.69,,
HARPS,,55727.736483999994,-9769.21,5.41,,
HARPS,,55727.61180000007,-9737.69,7.45,,
HARPS,,55727.720871000085,-9771.08,5.29,,
HARPS,,55727.666230999865,-9802.81,7.69,,
HARPS,,55727.72854400007,-9768.41,5.28,,
HARPS,,55727.566397000104,-9695.42,6.94,,
HARPS,,55727.627020000014,-9761.61,6.71,,
HARPS,,55727.71693600016,-9770.8,5.93,,
HARPS,,55727.701241999865,-9785.73,6.93,,
HARPS,,55727.519373000134,-9720.57,5.86,,
HARPS,,55727.5385619998,-9693.01,5.29,,
HARPS,,55727.623176999856,-9753.79,7.24,,
HARPS,,55727.66186799994,-9798.43,7.45,,
HARPS,,55727.63846600009,-9764.57,6.9,,
HARPS,,55727.546790999826,-9694.1,5.99,,
HARPS,,55727.705049000215,-9787.07,5.85,,
HARPS,,55727.508874999825,-9725.05,6.58,,
HARPS,,55727.523134000134,-9711.42,5.64,,
HARPS,,55727.75198099995,-9767.48,6.79,,
HARPS,,55727.67014299985,-9794.79,6.21,,
HARPS,,55727.74419200001,-9763.24,7.2,,
HARPS,,55727.732305999845,-9769.86,5.14,,
HARPS,,55727.57801700011,-9695.31,6.09,,
HARPS,,55727.60404600017,-9735.14,6.81,,
HARPS,,55727.60792300012,-9732.09,6.76,,
HARPS,,55727.52708100015,-9703.82,5.85,,
HARPS,,55727.67774700001,-9795.98,5.76,,
HARPS,,55727.7479989999,-9771.2,7.05,,
HARPS,,55727.65816400014,-9784.2,7.19,,
HARPS,,55727.57414000016,-9700.82,6.15,,
HARPS,,55727.54287899984,-9691.53,5.27,,
HARPS,,55727.55460300017,-9689.66,6.72,,
HARPS,,55727.58188199997,-9705.52,6.18,,
HARPS,,55727.65418299986,-9787.49,6.95,,
HARPS,,55727.64266700018,-9782.28,7.54,,
HARPS,,55727.693429999985,-9796.89,6.12,,
HARPS,,55727.76025599986,-9780.57,5.85,,
HARPS,,55727.68154300004,-9796.77,5.32,,
HARPS,,55727.53091200022,-9696.75,5.23,,
HARPS,,55727.55827199994,-9676.96,5.92,,
HARPS,,55727.56204500003,-9699.09,6.46,,
HARPS,,55727.63074599998,-9762.95,6.78,,
HARPS,,55727.67390500009,-9792.31,6.34,,
HARPS,,55727.68965600012,-9802.22,5.64,,
HARPS,,55727.59248400014,-9714.15,6.67,,
HARPS,,55727.63458900014,-9767.62,6.61,,
HARPS,,55727.764376000036,-9780.68,5.88,,
HARPS,,55727.55065600015,-9683.55,6.13,,
HARPS,,55727.724713,-9768.85,5.28,,
HARPS,,55727.69722600002,-9793.49,7.04,,
HARPS,,55727.534824000206,-9697.58,5.28,,
