ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
FIES,,54466.44299999997,4948.599999999999,24.6,,
SOPHIE,,54511.30920000002,4851.5,7.6,,
FIES,,54466.439999999944,4826.2,24.400000000000002,,
SOPHIE,,54511.42059999984,4823.5,14.3,,
SOPHIE,,54508.37000000011,4891.0,10.3,,
FIES,,54491.424000000115,4933.900000000001,22.0,,
SOPHIE,,54510.38130000001,4898.900000000001,12.0,,
SOPHIE,,54512.384800000116,4948.2,9.6,,
SOPHIE,,54511.37999999989,4833.0,10.6,,
FIES,,54465.4040000001,4920.8,25.8,,
FIES,,54462.39500000002,4868.9,18.5,,
FIES,,54463.45599999977,4872.5,20.299999999999997,,
SOPHIE,,54509.353399999905,5010.4,8.4,,
