ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,54536.66660000011,-2412.4,12.6,,
CORALIE,,54558.73339999979,-2392.5,10.5,,
CORALIE,,54663.58790000016,-2363.4,13.2,,
CORALIE,,54532.7220999999,-2391.4,18.0,,
SOPHIE,,57046.2604,9562.0,7.0,,
SOPHIE,,56975.4051,9601.0,7.0,,
SOPHIE,,56977.4038,9585.0,7.0,,
SOPHIE,,57746.346,9598.0,4.0,,
SOPHIE,,57276.5779,9590.0,7.0,,
SOPHIE,,57247.5997,9611.0,7.0,,
SOPHIE,,57241.6241,9571.0,8.0,,
SOPHIE,,57333.4191,9575.0,5.0,,
CORALIE,,54664.5932,-2387.9,14.6,,
CORALIE,,54535.7341,-2309.0,13.700000000000001,,
CORALIE,,54559.74789999984,-2392.3,10.9,,
SOPHIE,,56950.5013,9584.0,7.0,,
SOPHIE,,56949.5554,9568.0,7.0,,
SOPHIE,,56981.4348,9599.0,7.0,,
CORALIE,,54538.74589999998,-2288.6000000000004,10.8,,
CORALIE,,54560.615799999796,-2314.4,11.799999999999999,,
CORALIE,,54534.8777999999,-2279.9,15.0,,
SOPHIE,,57625.579,9581.0,4.0,,
SOPHIE,,57334.5369,9589.0,5.0,,
CORALIE,,54531.81460000016,-2302.0,14.8,,
CORALIE,,54662.5205000001,-2276.0,9.5,,
SOPHIE,,57396.2886,9601.0,6.0,,
SOPHIE,,57400.2839,9612.0,9.0,,
SOPHIE,,56974.4265,9601.0,8.0,,
CORALIE,,54655.46890000021,-2293.2999999999997,11.0,,
SOPHIE,,57246.6178,9604.0,7.0,,
CORALIE,,54557.748800000176,-2282.5,13.299999999999999,,
SOPHIE,,57304.4994,9602.0,5.0,,
SOPHIE,,57275.5475,9562.0,7.0,,
SOPHIE,,57364.4221,9557.0,7.0,,
SOPHIE,,57398.3562,9574.0,5.0,,
SOPHIE,,56982.451,9606.0,7.0,,
SOPHIE,,57744.3552,9571.0,4.0,,
CORALIE,,54589.658999999985,-2425.7,12.6,,
SOPHIE,,57624.6315,9573.0,5.0,,
SOPHIE,,57623.5766,9608.0,6.0,,
SOPHIE,,57306.5282,9560.0,7.0,,
CORALIE,,54533.74679999985,-2374.7,15.100000000000001,,
SOPHIE,,57607.6081,9623.0,5.0,,
CORALIE,,54537.78049999988,-2367.1000000000004,9.9,,
CORALIE,,54657.61340000015,-2319.0,15.7,,
SOPHIE,,57627.6071,9594.0,5.0,,
CORALIE,,54656.51649999991,-2376.1,10.6,,
SOPHIE,,57745.3334,9589.0,5.0,,
SOPHIE,,57365.3417,9594.0,8.0,,
SOPHIE,,57331.5277,9614.0,5.0,,
CORALIE,,54591.63549999986,-2295.9,11.799999999999999,,
SOPHIE,,57242.6182,9610.0,8.0,,
SOPHIE,,57018.3516,9592.0,8.0,,
SOPHIE,,57628.5911,9577.0,5.0,,
SOPHIE,,57402.3068,9567.0,5.0,,
SOPHIE,,57303.5231,9593.0,5.0,,
SOPHIE,,57335.378,9590.0,7.0,,
SOPHIE,,57626.5939,9606.0,5.0,,
SOPHIE,,57661.5583,9609.0,5.0,,
SOPHIE,,57660.5332,9605.0,5.0,,
SOPHIE,,56980.4032,9573.0,7.0,,
SOPHIE,,57682.6195,9581.0,6.0,,
SOPHIE,,57659.5871,9575.0,5.0,,
SOPHIE,,57719.4024,9607.0,5.0,,
CORALIE,,54556.7947999998,-2315.6,11.2,,
