ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,54954.881370000076,284.38,1.12,,
HIRES,,54956.96382999979,-273.8,1.3,,
HIRES,,55193.1017,255.62,1.3,,
HIRES,,54963.92156999977,-14.63,1.33,,
HIRES,,54955.79962000018,77.44,1.46,,
HIRES,,55193.93435000023,-192.43,1.38,,
HIRES,,54928.94933999982,187.55,1.12,,
HIRES,,55191.14865999995,-326.24,1.32,,
HIRES,,54988.830250000115,-300.15,1.31,,
HIRES,,54983.82709999988,282.58,0.98,,
HIRES,,54985.81063999981,-298.55,1.14,,
HIRES,,54986.84123999998,239.74,1.39,,
