target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
GaiaDR35178405479961698048,2455069.7803,1324.6,4.9,CORALIE,37.1551156952,-7.06066012391,55069.78030000022
GaiaDR35178405479961698048,2455163.6091,1336.2,5.2,CORALIE,37.1551156952,-7.06066012391,55163.6091
GaiaDR35178405479961698048,2455169.692,1967.3,4.9,CORALIE,37.1551156952,-7.06066012391,55169.691999999806
GaiaDR35178405479961698048,2455170.6625,1570.6,5.3,CORALIE,37.1551156952,-7.06066012391,55170.66250000009
GaiaDR35178405479961698048,2455188.6258,1969.6,5.4,CORALIE,37.1551156952,-7.06066012391,55188.62580000004
GaiaDR35178405479961698048,2455832.8615,1462.6,2.0,HARPS,37.1551156952,-7.06066012391,55832.861500000115
SW0228-0703,2455832.8615415,1462.7489251871898,1.3087505002948499,HARPScat,37.15508333333334,-7.060666666666665,55832.86154149985
SW0228-0703,2455832.87052335,2750.719977268,3.99304656804026,HARPScat,37.15508333333334,-7.060666666666665,55832.87052334985
SW0228-0703,2455832.88853336,2751.98019845817,4.5950039417775,HARPScat,37.15508333333334,-7.060666666666665,55832.88853335986
SW0228-0703,2455832.89601052,2757.22053291202,4.62041085624661,HARPScat,37.15508333333334,-7.060666666666665,55832.89601051994
GaiaDR35178405479961698048,2455832.904,1511.1,2.4,HARPS,37.1551156952,-7.06066012391,55832.9040000001
SW0228-0703,2455832.90403169,1511.38015372697,1.60686135130263,HARPScat,37.15508333333334,-7.060666666666665,55832.90403169021
SW0228-0703,2455832.91099957,1523.6686190228997,1.69777500084248,HARPScat,37.15508333333334,-7.060666666666665,55832.91099957004
GaiaDR35178405479961698048,2455832.911,1523.3,2.5,HARPS,37.1551156952,-7.06066012391,55832.91099999985
GaiaDR35178405479961698048,2455856.7095,1865.5,5.3,CORALIE,37.1551156952,-7.06066012391,55856.70949999988
GaiaDR35178405479961698048,2455889.7458,1406.3,3.6,HARPS,37.1551156952,-7.06066012391,55889.74580000015
SW0228-0703,2455889.7458982,1376.27566679668,2.6105364856235,HARPScat,37.15508333333334,-7.060666666666665,55889.7458982002
GaiaDR35178405479961698048,2455890.537,2022.0,3.7,HARPS,37.1551156952,-7.06066012391,55890.53700000001
SW0228-0703,2455890.53701823,1996.2798690766501,2.71672866915561,HARPScat,37.15508333333334,-7.060666666666665,55890.537018230185
SW0228-0703,2455890.54503868,2720.30302868003,4.46736178383,HARPScat,37.15508333333334,-7.060666666666665,55890.54503868008
GaiaDR35178405479961698048,2455890.7386,1865.6,4.1,HARPS,37.1551156952,-7.06066012391,55890.73859999981
SW0228-0703,2455890.73865208,1841.31952321315,2.93810961973327,HARPScat,37.15508333333334,-7.060666666666665,55890.73865207983
GaiaDR35178405479961698048,2455891.5721,1767.0,4.4,HARPS,37.1551156952,-7.06066012391,55891.57209999999
SW0228-0703,2455891.57214159,1744.38420538804,3.21106817099491,HARPScat,37.15508333333334,-7.060666666666665,55891.57214159006
GaiaDR35178405479961698048,2455891.7468,1988.5,4.6,HARPS,37.1551156952,-7.06066012391,55891.74679999985
SW0228-0703,2455891.7468436,1965.27218896031,3.28488796623924,HARPScat,37.15508333333334,-7.060666666666665,55891.74684360018
GaiaDR35178405479961698048,2455914.6783,1710.5,4.3,CORALIE,37.1551156952,-7.06066012391,55914.678299999796
GaiaDR35178405479961698048,2455915.6775,1332.8,4.4,CORALIE,37.1551156952,-7.06066012391,55915.67750000022
GaiaDR35178405479961698048,2455916.6681,1708.7,4.8,CORALIE,37.1551156952,-7.06066012391,55916.66809999989
GaiaDR35178405479961698048,2455917.65,1954.4,4.7,CORALIE,37.1551156952,-7.06066012391,55917.64999999991
GaiaDR35178405479961698048,2455918.6645,1554.2,6.5,CORALIE,37.1551156952,-7.06066012391,55918.664499999955
SW0228-0703B,2457299.82867652,2730.52163394937,7.33361246955535,HARPScat,37.15570833333333,-7.061499999999999,57299.828676519915
WASP-77A,2457302.49272943,-470.64424037932986,4.148,SOPHIE,36.5354166666667,-7.28361111111111,57302.49272943009
WASP-77A,2457302.50774144,-519.55700397491,3.6261,SOPHIE,36.5354166666667,-7.28361111111111,57302.50774144009
WASP-77A,2457302.51937373,-515.5211734771699,3.7896,SOPHIE,36.5354166666667,-7.28361111111111,57302.519373729825
WASP-77A,2457302.5306472,-588.3234786987299,4.33045,SOPHIE,36.5354166666667,-7.28361111111111,57302.53064720007
WASP-77A,2457302.541504,-550.4288721084598,3.70836,SOPHIE,36.5354166666667,-7.28361111111111,57302.54150399985
WASP-77A,2457302.55233765,-581.68697834015,3.9221100000000004,SOPHIE,36.5354166666667,-7.28361111111111,57302.55233765021
WASP-77A,2457302.56393521,-592.9298448562599,4.48694,SOPHIE,36.5354166666667,-7.28361111111111,57302.56393521
WASP-77A,2457302.57843794,-633.3504962921099,4.1376800000000005,SOPHIE,36.5354166666667,-7.28361111111111,57302.57843794022
WASP-77A,2457302.59182954,-669.2236709594699,4.02538,SOPHIE,36.5354166666667,-7.28361111111111,57302.59182954021
WASP-77A,2457302.60507066,-660.8262109756499,4.47354,SOPHIE,36.5354166666667,-7.28361111111111,57302.60507065989
WASP-77A,2457302.61548763,-646.00098609924,4.1842,SOPHIE,36.5354166666667,-7.28361111111111,57302.61548763001
WASP-77A,2457302.62308044,-638.3640813827498,4.11768,SOPHIE,36.5354166666667,-7.28361111111111,57302.623080439866
WASP-77A,2457302.6306501,-681.8577098846399,4.13162,SOPHIE,36.5354166666667,-7.28361111111111,57302.63065009983
