ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55650.524300000165,19168.0,48.0,,
CORALIE,,55810.884899999946,18772.0,45.0,,
CORALIE,,55802.874799999874,18721.0,56.0,,
CORALIE,,55814.90599999996,18891.0,50.0,,
CORALIE,,55813.88689999981,18810.0,57.0,,
CORALIE,,55806.89680000022,18758.0,39.0,,
CORALIE,,55809.832700000145,18748.0,49.0,,
CORALIE,,55839.83790000016,19172.0,46.0,,
CORALIE,,55815.897900000215,19172.0,49.0,,
CORALIE,,55811.85710000014,19108.0,50.0,,
CORALIE,,55615.622099999804,19218.0,39.0,,
CORALIE,,55868.83710000012,18923.0,38.0,,
CORALIE,,55629.509300000034,18790.0,46.0,,
CORALIE,,55649.51720000012,18985.0,45.0,,
CORALIE,,55570.71490000002,18857.0,41.0,,
