target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
KOI135,2455752.50888912,-12346.3230895996,4.42487,SOPHIE,284.884583333333,46.5958333333333,55752.50888912007
KOI135,2455752.50888912,-12328.218536377,4.42487,SOPHIE,284.884583333333,46.5958333333333,55752.50888912007
LAMOSTJ190057.80+464005.7,2455752.5089,-37975.0,19.0,SOPHIE,285.24084751675,46.66824052435,55752.50889999978
KOI135,2455753.46518079,-11768.190460205098,4.45659,SOPHIE,284.884583333333,46.5958333333333,55753.46518079005
LAMOSTJ190057.80+464005.7,2455753.4652,-37391.0,26.0,SOPHIE,285.24084751675,46.66824052435,55753.46519999998
LAMOSTJ190057.80+464005.7,2455754.4127,-37362.0,29.0,SOPHIE,285.24084751675,46.66824052435,55754.41270000022
KOI135,2455754.41273344,-11766.603546142598,4.4731,SOPHIE,284.884583333333,46.5958333333333,55754.41273343982
KOI135,2455773.3907682,-12334.7874450684,4.3675500000000005,SOPHIE,284.884583333333,46.5958333333333,55773.39076820016
LAMOSTJ190057.80+464005.7,2455773.3908,-37936.0,22.0,SOPHIE,285.24084751675,46.66824052435,55773.39080000017
KOI135,2455774.36578618,-11922.620849609402,3.38466,SOPHIE,284.884583333333,46.5958333333333,55774.3657861799
LAMOSTJ190057.80+464005.7,2455774.3658,-37551.0,19.0,SOPHIE,285.24084751675,46.66824052435,55774.365799999796
KOI135,2455802.34479077,-11581.262664794898,3.9687300000000003,SOPHIE,284.884583333333,46.5958333333333,55802.34479077021
LAMOSTJ190057.80+464005.7,2455802.3448,-37225.0,12.0,SOPHIE,285.24084751675,46.66824052435,55802.34480000008
KOI135,2455806.35948156,-12149.549560546902,4.36778,SOPHIE,284.884583333333,46.5958333333333,55806.359481560066
LAMOSTJ190057.80+464005.7,2455806.3595,-37783.0,19.0,SOPHIE,285.24084751675,46.66824052435,55806.35949999979
KOI135,2455807.33406519,-12149.046020507796,4.33518,SOPHIE,284.884583333333,46.5958333333333,55807.33406519005
LAMOSTJ190057.80+464005.7,2455807.3341,-37792.0,22.0,SOPHIE,285.24084751675,46.66824052435,55807.334100000095
KOI135,2456831.49627007,-12157.934265136695,4.4145900000000005,SOPHIE,284.884583333333,46.5958333333333,56831.49627006985
KOI135,2457194.52754824,-12191.530303955098,4.233770000000001,SOPHIE,284.884583333333,46.5958333333333,57194.52754824003
KOI135,2457627.42444541,-12308.874206542996,4.2323200000000005,SOPHIE,284.884583333333,46.5958333333333,57627.42444540979
