ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55602.83710000012,-4243.0,13.0,,
CORALIE,,55591.78429999994,-4414.0,20.0,,
CORALIE,,55623.75769999996,-4356.0,17.0,,
CORALIE,,55593.86549999984,-4238.0,12.0,,
CORALIE,,55604.819600000046,-4377.0,13.0,,
CORALIE,,55598.78379999986,-4287.0,12.0,,
CORALIE,,55635.756699999794,-4367.0,21.0,,
CORALIE,,55605.79540000018,-4368.0,13.0,,
CORALIE,,55599.80109999981,-4360.0,19.0,,
CORALIE,,55665.586999999825,-4240.0,14.0,,
CORALIE,,55679.73059999989,-4333.0,14.0,,
CORALIE,,55637.793599999975,-4308.0,24.0,,
CORALIE,,55595.836999999825,-4375.0,14.0,,
CORALIE,,55764.53580000019,-4290.0,15.0,,
CORALIE,,55596.78569999989,-4352.0,13.0,,
CORALIE,,55629.84159999993,-4271.0,13.0,,
CORALIE,,55625.682299999986,-4264.0,14.0,,
CORALIE,,55675.808199999854,-4384.0,16.0,,
CORALIE,,55624.78010000009,-4262.0,14.0,,
CORALIE,,55607.746100000106,-4275.0,14.0,,
