ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55449.760600000154,-4090.0,36.0,,
CORALIE,,55389.8330000001,-4144.0,24.0,,
CORALIE,,55400.682200000156,-3382.0,27.0,,
CORALIE,,55413.569500000216,-3555.0,33.0,,
CORALIE,,55454.700999999885,-3513.0,26.0,,
CORALIE,,55334.84280000022,-3414.0,29.0,,
CORALIE,,55392.656200000085,-4183.0,31.0,,
CORALIE,,55382.754399999976,-4092.0,62.0,,
CORALIE,,55396.774399999995,-4058.0,26.0,,
CORALIE,,55359.887000000104,-4116.0,33.0,,
CORALIE,,55391.786700000055,-3516.0,26.0,,
CORALIE,,55445.65780000016,-4141.0,24.0,,
CORALIE,,55409.62509999983,-4025.0,28.0,,
CORALIE,,55390.68889999995,-3491.0,36.0,,
CORALIE,,55385.83570000017,-3869.0,32.0,,
CORALIE,,55414.845199999865,-3433.0,47.0,,
