ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
UVES+FLAMES,,54489.67489999998,2345.0,376.0,,
UVES+FLAMES,,54493.76970000006,1187.0,187.0,,
UVES+FLAMES,,54496.770299999975,1190.0,272.0,,
UVES+FLAMES,,54466.85829999996,1204.0,276.0,,
UVES+FLAMES,,54468.72189999977,842.0,212.0,,
UVES+FLAMES,,54472.744700000156,1105.0,231.0,,
UVES+FLAMES,,54465.84210000001,1090.0,224.0,,
UVES+FLAMES,,54490.838200000115,472.0,318.0,,
