target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
GaiaDR36458529931463278848,2456811.88123198,3475.34581549583,13.03942773257119,CORALIE07,322.25287307265,-58.83619431218,56811.88123197993
GaiaDR36458529931463278848,2456890.59822467,3085.18077677365,19.05514018298719,CORALIE07,322.25287307265,-58.83619431218,56890.59822467016
GaiaDR36458529931463278848,2456903.7631506,3451.8379041157,24.12038864151828,CORALIE07,322.25287307265,-58.83619431218,56903.763150599785
GaiaDR36458529931463278848,2456916.59725188,3379.43154677515,20.38025105739158,CORALIE07,322.25287307265,-58.83619431218,56916.59725187998
GaiaDR36458529931463278848,2456927.67549014,3126.28564955127,12.74754647644535,CORALIE07,322.25287307265,-58.83619431218,56927.67549013998
GaiaDR36458529931463278848,2456928.65445329,3483.90772146539,12.81782122443234,CORALIE07,322.25287307265,-58.83619431218,56928.65445329016
GaiaDR36458529931463278848,2456942.63948313,3450.46577537433,13.93561481334356,CORALIE07,322.25287307265,-58.83619431218,56942.63948313007
GaiaDR36458529931463278848,2456950.50317329,3197.36417647145,13.99619555261743,CORALIE07,322.25287307265,-58.83619431218,56950.50317328982
GaiaDR36458529931463278848,2456956.50487588,3288.69685238957,20.25015622438258,CORALIE07,322.25287307265,-58.83619431218,56956.5048758802
GaiaDR36458529931463278848,2456996.55408468,3156.01956521112,18.1451272722647,CORALIE14,322.25287307265,-58.83619431218,56996.55408468004
GaiaDR36458529931463278848,2457140.9139154,3478.0092021576,19.73806217312064,CORALIE14,322.25287307265,-58.83619431218,57140.91391539993
GaiaDR36458529931463278848,2457226.68125403,3006.82916310511,41.72194310999719,CORALIE14,322.25287307265,-58.83619431218,57226.681254030205
GaiaDR36458529931463278848,2457295.7039816,3129.96803170785,18.27717492864212,CORALIE14,322.25287307265,-58.83619431218,57295.70398159977
GaiaDR36458529931463278848,2457325.62278676,3164.42574814999,27.32195672259791,CORALIE14,322.25287307265,-58.83619431218,57325.622786759865
GaiaDR36458529931463278848,2457493.89364631,3116.05699280562,13.00748376436346,CORALIE14,322.25287307265,-58.83619431218,57493.89364631008
GaiaDR36458529931463278848,2457569.71114101,3176.46212079538,16.14163793945122,CORALIE14,322.25287307265,-58.83619431218,57569.711141009815
GaiaDR36458529931463278848,2457584.85526272,3479.39086692029,14.82150871851082,CORALIE14,322.25287307265,-58.83619431218,57584.855262720026
GaiaDR36458529931463278848,2457600.73014172,3459.2261872135,28.48559457272088,CORALIE14,322.25287307265,-58.83619431218,57600.7301417198
GaiaDR36458529931463278848,2457629.57198848,3346.03751977614,20.49710018355205,CORALIE14,322.25287307265,-58.83619431218,57629.571988480166
