ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,56198.371329999994,-90.0,21.0,,
TRES,,56176.732780000195,-96.0,68.0,,
TRES,,56237.64971000003,186.0,51.0,,
TRES,,56110.90255000023,218.0,52.0,,
TRES,,56199.66504999995,303.0,58.0,,
TRES,,56192.79010999994,-61.0,52.0,,
TRES,,56227.743189999834,-177.0,41.0,,
SOPHIE,,56197.41035000002,247.0,26.0,,
TRES,,56226.65733999992,151.0,19.0,,
TRES,,56210.60884999996,337.0,55.0,,
TRES,,56231.6793399998,14.0,30.0,,
TRES,,56230.66549000004,-239.0,40.0,,
SOPHIE,,56203.34402000019,-106.0,16.0,,
TRES,,56233.60611000005,-208.0,29.0,,
TRES,,56223.59188999981,113.0,19.0,,
TRES,,56234.68416000018,169.0,50.0,,
SOPHIE,,56202.3719899999,236.0,11.0,,
TRES,,56225.691260000225,-41.0,29.0,,
TRES,,56229.61724000005,77.0,29.0,,
SOPHIE,,56204.37766000023,-192.0,13.0,,
SOPHIE,,56206.317910000216,-229.0,14.0,,
TRES,,56228.744450000115,7.0,39.0,,
