ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55304.6409,-13212.0,57.0,,
CORALIE,,55547.83470000001,-12842.0,24.0,,
CORALIE,,55561.83930000011,-12866.0,26.0,,
CORALIE,,55359.45679999981,-13527.0,40.0,,
CORALIE,,55570.7984000002,-12931.0,23.0,,
CORALIE,,55266.692600000184,-12843.0,27.0,,
CORALIE,,55563.81840000022,-13402.0,33.0,,
CORALIE,,55305.54930000007,-13423.0,25.0,,
CORALIE,,55293.58069999982,-13591.0,21.0,,
CORALIE,,55315.560000000056,-12981.0,23.0,,
CORALIE,,55306.64639999997,-12847.0,25.0,,
CORALIE,,55565.82109999983,-13467.0,29.0,,
CORALIE,,55567.80880000023,-12870.0,23.0,,
CORALIE,,55562.865100000054,-13306.0,25.0,,
CORALIE,,55564.7341,-12920.0,24.0,,
CORALIE,,55316.533900000155,-13624.0,28.0,,
CORALIE,,55317.564199999906,-12977.0,33.0,,
CORALIE,,55320.48329999996,-12821.0,30.0,,
CORALIE,,55572.74269999983,-12944.0,23.0,,
