ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,55649.40279999981,4626.0,10.0,,
SOPHIE,,55647.406299999915,4724.0,12.0,,
SOPHIE,,55685.49860000005,4620.0,10.0,,
SOPHIE,,55671.502900000196,4637.0,11.0,,
SOPHIE,,55683.47090000007,4742.0,11.0,,
SOPHIE,,55659.53839999996,4723.0,11.0,,
SOPHIE,,55651.41889999993,4721.0,35.0,,
SOPHIE,,55672.40879999986,4627.0,10.0,,
SOPHIE,,55687.49770000018,4734.0,10.0,,
SOPHIE,,55670.34679999994,4716.0,11.0,,
SOPHIE,,55681.44529999979,4605.0,11.0,,
SOPHIE,,55668.44249999989,4621.0,27.0,,
SOPHIE,,55660.5027999999,4745.0,10.0,,
