ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,55192.70812000008,348.01,4.4,,
HIRES,,54777.82188999979,214.73,4.54,,
HIRES,,54955.04675999982,388.82,4.74,,
HIRES,,54638.10601000022,-137.9,4.49,,
HIRES,,54727.76246999996,-210.01,4.81,,
HIRES,,55193.7108,83.68,4.57,,
HIRES,,54727.89619000023,-19.91,4.77,,
HIRES,,54726.87975999992,277.98,4.2,,
HIRES,,54985.99494000012,-369.93,4.42,,
HIRES,,54723.78719000006,-209.16,5.55,,
HIRES,,54674.91404000018,374.64,5.15,,
HIRES,,54810.729600000195,290.22,5.63,,
HIRES,,54725.85308999987,329.57,6.18,,
