ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
coude echelle spectrograph,,54082.2760999999,200.0,600.0,,
CORALIE,,55376.63940000022,-58534.0,12.0,,
HIRES,,54986.92024700018,34.36423,8.97649,,
SOPHIE,,55323.43889999995,-58565.0,17.0,,
SOPHIE,,55331.4301,-58522.0,14.0,,
HARPS,,55830.61876600003,18387.21,9.42,,
SOPHIE,,54740.35890999995,-5368.91,35.08,,
SOPHIE,,55305.466000000015,8223.0,14.0,,
HARPS,,55727.63458900014,-9767.62,6.61,,
HARPS,,55830.602144999895,18411.5,8.36,,
HARPS,,55727.5385619998,-9693.01,5.29,,
HARPS,,55727.65042199986,-9785.73,7.07,,
coude echelle spectrograph,,54138.28439999977,-1700.0,1500.0,,
HARPS,,55727.61180000007,-9737.69,7.45,,
HARPS,,55727.720871000085,-9771.08,5.29,,
HIRES,,54638.87799100019,-60.45514,7.23436,,
coude echelle spectrograph,,54157.2788999998,-900.0,600.0,,
HARPS,,55727.64266700018,-9782.28,7.54,,
HARPS,,55830.76123100007,18226.5,8.02,,
SOPHIE,,54740.384260000195,-5554.88,35.71,,
SOPHIE,,54740.295090000145,-5424.87,38.559999999999995,,
CORALIE,,55567.80880000023,-12870.0,23.0,,
HARPS,,55830.80161300022,18217.36,8.77,,
coude echelle spectrograph,,54165.36540000001,-1200.0,700.0,,
coude echelle spectrograph,,54082.45589999994,900.0,1100.0,,
HARPS,,55727.55065600015,-9683.55,6.13,,
HARPS,,55727.764376000036,-9780.68,5.88,,
CORALIE,,55321.748399999924,-58455.0,11.0,,
SOPHIE,,54289.3662200002,-5187.92,30.47,,
HARPS,,55727.71693600016,-9770.8,5.93,,
CORALIE,,55327.754399999976,-58523.0,22.0,,
HIRES,,54637.090295,-100.3779,6.66956,,
CORALIE,,55562.865100000054,-13306.0,25.0,,
HARPS,,55727.666230999865,-9802.81,7.69,,
HARPS,,55830.73695999989,18245.4,8.29,,
HIRES,,54636.930559,138.14356,7.13066,,
HARPS,,55830.74517800007,18235.1,8.65,,
HIRES,,54639.00617500022,-155.20399,6.97899,,
HARPS,,55727.71319699986,-9763.37,5.52,,
coude echelle spectrograph,,54070.573199999984,1500.0,700.0,,
SOPHIE,,55336.4476999999,-58503.0,16.0,,
HIRES,,54637.001982999966,56.56807,8.33331,,
HIRES,,54636.95121800015,51.83493,6.3473,,
HARPS,,55830.785362999886,18218.15,8.15,,
SOPHIE,,54740.30770999985,-5433.18,37.339999999999996,,
coude echelle spectrograph,,54070.49170000013,400.0,700.0,,
CORALIE,,55304.6409,-13212.0,57.0,,
HARPS,,55727.646509999875,-9777.32,6.55,,
HARPS,,55727.74014100013,-9764.96,6.41,,
HARPS,,55727.60020300001,-9717.76,6.51,,
HARPS,,55727.75582299987,-9769.74,6.48,,
HARPS,,55727.70891499985,-9782.43,5.68,,
HARPS,,55830.71284000017,18302.29,8.84,,
HARPS,,55828.82962899981,17835.82,6.47,,
HARPS,,55727.58558599977,-9706.4,6.18,,
CORALIE,,55365.59349999996,-58455.0,12.0,,
SOPHIE,,54286.52249999996,-5751.0,18.0,,
HARPS,,55727.61933499994,-9746.76,7.39,,
SOPHIE,,54740.313120000064,-5457.38,37.56,,
SOPHIE,,54341.398980000056,-5403.9400000000005,19.14,,
HARPS,,55830.63333800016,18382.9,9.4,,
SOPHIE,,54287.45638999995,-5184.3,35.41,,
CORALIE,,55380.63760000002,-58522.0,12.0,,
HIRES,,54986.04128899984,-141.69685,8.96584,,
SOPHIE,,54740.45893999981,-5624.030000000001,41.32,,
HARPS,,55727.519373000134,-9720.57,5.86,,
HARPS,,55727.59642999992,-9721.99,7.18,,
HARPS,,55727.701241999865,-9785.73,6.93,,
CORALIE,,55547.83470000001,-12842.0,24.0,,
HARPS,,55727.57034299988,-9682.2,6.18,,
HARPS,,55830.656496999785,18356.22,8.22,,
HARPS,,55830.70491199987,18307.51,8.58,,
SOPHIE,,54740.480620000046,-5520.85,53.55,,
SOPHIE,,54740.29908999987,-5381.58,36.28,,
HIRES,,54983.90993499989,259.36496,9.73989,,
SOPHIE,,54740.30328000011,-5366.39,37.510000000000005,,
coude echelle spectrograph,,54070.529800000135,1100.0,700.0,,
CORALIE,,55310.82359999977,7678.0,43.0,,
HARPS,,55727.523134000134,-9711.42,5.64,,
HARPS,,55829.586912000086,18527.97,5.79,,
coude echelle spectrograph,,54070.47360000014,2400.0,700.0,,
HARPS,,55727.69722600002,-9793.49,7.04,,
HARPS,,55830.75317599997,18228.97,8.07,,
SOPHIE,,54740.392279999796,-5584.17,38.25,,
HARPS,,55830.817770999856,18188.87,9.6,,
SOPHIE,,54740.35300000012,-5361.07,35.33,,
coude echelle spectrograph,,54080.2788999998,300.0,700.0,,
CORALIE,,55561.83930000011,-12866.0,26.0,,
HIRES,,54636.899782999884,83.69744,7.16853,,
HARPS,,55830.59373100009,18436.69,7.8,,
HARPS,,55727.705049000215,-9787.07,5.85,,
coude echelle spectrograph,,54164.272900000215,-900.0,700.0,,
HIRES,,54636.908995999955,156.81285,7.13308,,
HARPS,,55727.75198099995,-9767.48,6.79,,
coude echelle spectrograph,,54070.509899999946,600.0,600.0,,
HIRES,,54636.87876399979,101.27652,6.92383,,
CORALIE,,55361.65519999992,-58502.0,35.0,,
HARPS,,55727.59248400014,-9714.15,6.67,,
SOPHIE,,54342.31980999978,-5544.01,28.01,,
CORALIE,,55317.564199999906,-12977.0,33.0,,
HARPS,,55727.693429999985,-9796.89,6.12,,
HIRES,,54636.95923899999,3.2857,6.49503,,
HIRES,,54638.81627700012,-78.81247,7.72656,,
SOPHIE,,54740.32906999998,-5338.0,37.82,,
CORALIE,,55320.48329999996,-12821.0,30.0,,
CORALIE,,55572.74269999983,-12944.0,23.0,,
coude echelle spectrograph,,54138.26960000023,-2500.0,1200.0,,
SOPHIE,,54342.31980000017,-5544.0,19.0,,
HARPS,,55830.82578000007,18169.49,10.05,,
CORALIE,,55565.82109999983,-13467.0,29.0,,
HARPS,,55727.68965600012,-9802.22,5.64,,
HARPS,,55831.59082600009,17851.09,6.02,,
coude echelle spectrograph,,54070.45550000016,500.0,800.0,,
HARPS,,55830.61104599992,18410.26,10.01,,
SOPHIE,,54740.365060000215,-5419.06,34.37,,
HARPS,,55727.534824000206,-9697.58,5.28,,
HARPS,,55727.55827199994,-9676.96,5.92,,
CORALIE,,55325.68679999979,7776.0,24.0,,
HARPS,,55727.56204500003,-9699.09,6.46,,
SOPHIE,,54740.39992999984,-5640.22,36.06,,
SOPHIE,,54740.40757999988,-5585.2300000000005,35.19,,
HARPS,,55828.58143399982,17824.69,9.19,,
CORALIE,,55376.66839999985,8103.0,31.0,,
SOPHIE,,54340.32510000002,-5648.0,13.0,,
HARPS,,55727.67014299985,-9794.79,6.21,,
SOPHIE,,55336.47640000004,7825.0,21.0,,
HARPS,,55727.74419200001,-9763.24,7.2,,
CORALIE,,55316.533900000155,-13624.0,28.0,,
SOPHIE,,55368.3955000001,-58514.0,17.0,,
HIRES,,54638.84554800019,-130.38241,6.97449,,
CORALIE,,55293.58069999982,-13591.0,21.0,,
HARPS,,55727.732305999845,-9769.86,5.14,,
HARPS,,55727.57801700011,-9695.31,6.09,,
HARPS,,55830.69656699989,18342.57,9.5,,
SOPHIE,,54740.37170000002,-5499.660000000001,35.8,,
coude echelle spectrograph,,54161.32480000006,-1500.0,700.0,,
coude echelle spectrograph,,54080.37850000011,-900.0,700.0,,
HARPS,,55727.60404600017,-9735.14,6.81,,
HARPS,,55727.60792300012,-9732.09,6.76,,
SOPHIE,,54740.377710000146,-5553.05,36.86,,
HARPS,,55727.52708100015,-9703.82,5.85,,
CORALIE,,55305.54930000007,-13423.0,25.0,,
HARPS,,55727.67774700001,-9795.98,5.76,,
HARPS,,55830.769297999796,18231.97,8.04,,
SOPHIE,,54740.41465999978,-5691.150000000001,34.15,,
coude echelle spectrograph,,54070.55150000006,-100.0,600.0,,
CORALIE,,55315.560000000056,-12981.0,23.0,,
HARPS,,55830.77729600016,18225.48,8.3,,
SOPHIE,,55345.461800000165,8115.0,18.0,,
HARPS,,55727.7479989999,-9771.2,7.05,,
coude echelle spectrograph,,54136.27389999991,-1200.0,800.0,,
coude echelle spectrograph,,54071.36500000022,600.0,600.0,,
CORALIE,,55311.85140000004,7919.0,25.0,,
coude echelle spectrograph,,54136.3862999999,-100.0,800.0,,
HARPS,,55727.65816400014,-9784.2,7.19,,
HIRES,,54674.7440849999,-41.62488,9.83204,,
HARPS,,55727.57414000016,-9700.82,6.15,,
HIRES,,54638.89089599997,-43.9645,6.91079,,
HARPS,,55830.672365000006,18354.0,9.08,,
SOPHIE,,54341.39889999991,-5406.0,15.0,,
SOPHIE,,55305.43740000017,-58429.0,15.0,,
HARPS,,55727.54287899984,-9691.53,5.27,,
CORALIE,,55362.567600000184,-58471.0,13.0,,
HIRES,,54636.99103400018,-63.31213,7.93881,,
SOPHIE,,54740.34698999999,-5385.96,36.26,,
HIRES,,54636.96988700004,-39.46792,7.40002,,
coude echelle spectrograph,,54156.34539999999,-1600.0,800.0,,
coude echelle spectrograph,,54157.33930000011,-700.0,800.0,,
HARPS,,55830.64830299979,18373.46,8.14,,
coude echelle spectrograph,,54080.5290000001,-900.0,700.0,,
SOPHIE,,54740.33523999993,-5357.070000000001,37.64,,
HIRES,,54636.833670999855,162.68512,6.4208,,
CORALIE,,55312.8265999998,8064.0,31.0,,
SOPHIE,,54740.34151999978,-5382.29,37.41,,
HARPS,,55727.55460300017,-9689.66,6.72,,
coude echelle spectrograph,,54162.27339999983,1900.0,900.0,,
CORALIE,,55266.692600000184,-12843.0,27.0,,
HIRES,,54637.06014400022,-92.67312,7.94984,,
SOPHIE,,54289.36620000005,-5259.0,18.0,,
SOPHIE,,55304.497500000056,7892.0,12.0,,
HARPS,,55727.58188199997,-9705.52,6.18,,
HARPS,,55830.68043299997,18338.37,10.21,,
SOPHIE,,54740.44170999993,-5592.88,38.440000000000005,,
HARPS,,55727.6853860002,-9807.41,5.69,,
CORALIE,,55359.45679999981,-13527.0,40.0,,
CORALIE,,55570.7984000002,-12931.0,23.0,,
SOPHIE,,54740.318299999926,-5409.72,38.28,,
HARPS,,55830.640443999786,18389.75,9.33,,
HIRES,,54674.99472999992,182.86504,9.53239,,
HARPS,,55727.72854400007,-9768.41,5.28,,
HARPS,,55727.566397000104,-9695.42,6.94,,
HIRES,,54674.86866699997,66.23444,8.56491,,
HARPS,,55830.68863900006,18346.91,9.43,,
HARPS,,55727.66186799994,-9798.43,7.45,,
HARPS,,55727.63846600009,-9764.57,6.9,,
SOPHIE,,55334.544900000095,8196.0,19.0,,
SOPHIE,,54287.456300000194,-5254.0,20.0,,
coude echelle spectrograph,,54080.194500000216,1200.0,700.0,,
CORALIE,,55359.5932,-58511.0,11.0,,
CORALIE,,55563.81840000022,-13402.0,33.0,,
HARPS,,55830.79354600003,18201.86,8.54,,
HARPS,,55727.736483999994,-9769.21,5.41,,
HARPS,,55727.627020000014,-9761.61,6.71,,
HIRES,,54638.86522499984,-51.31588,7.19155,,
HARPS,,55727.623176999856,-9753.79,7.24,,
CORALIE,,55321.771600000095,7668.0,23.0,,
HARPS,,55830.62580299983,18402.67,9.01,,
HARPS,,55727.546790999826,-9694.1,5.99,,
HIRES,,54637.014090000186,-6.59426,6.29524,,
coude echelle spectrograph,,54161.30979999993,-800.0,600.0,,
coude echelle spectrograph,,54161.33990000002,-2300.0,1300.0,,
SOPHIE,,54286.52254999988,-5725.53,21.37,,
HIRES,,54636.94009600021,117.51487,6.84713,,
SOPHIE,,55329.41839999985,-58472.0,16.0,,
HARPS,,55830.72918300005,18271.68,8.44,,
HARPS,,55727.508874999825,-9725.05,6.58,,
HARPS,,55830.72090699989,18299.55,8.9,,
SOPHIE,,54343.482499999925,-5638.0,13.0,,
HARPS,,55727.65418299986,-9787.49,6.95,,
CORALIE,,55305.75320000015,8152.0,18.0,,
HIRES,,54638.85476099979,-55.94224,7.53164,,
CORALIE,,55378.62649999978,-58473.0,9.0,,
HARPS,,55829.80717900023,18708.52,5.29,,
HIRES,,54638.83665899979,-125.27818,7.66176,,
SOPHIE,,54740.32351000002,-5421.389999999999,38.16,,
HIRES,,54674.74067099998,-69.57869,7.92163,,
coude echelle spectrograph,,54161.354700000025,-1900.0,1300.0,,
SOPHIE,,54343.482590000145,-5603.54,12.83,,
HARPS,,55727.76025599986,-9780.57,5.85,,
CORALIE,,55306.64639999997,-12847.0,25.0,,
HIRES,,54638.825606000144,-126.8794,7.02801,,
HARPS,,55727.68154300004,-9796.77,5.32,,
HIRES,,54636.98094200017,-80.49891,6.88382,,
HARPS,,55727.53091200022,-9696.75,5.23,,
CORALIE,,55324.71139999991,7769.0,22.0,,
HARPS,,55727.63074599998,-9762.95,6.78,,
SOPHIE,,54740.43066000007,-5531.09,39.449999999999996,,
HARPS,,55727.67390500009,-9792.31,6.34,,
HARPS,,55830.80962300021,18195.78,8.91,,
SOPHIE,,54740.42259000009,-5640.150000000001,35.43,,
HIRES,,54984.89007700002,-124.05018,8.87455,,
SOPHIE,,55334.46240000008,-58418.0,17.0,,
HARPS,,55831.81110400008,18010.57,5.51,,
SOPHIE,,54340.32511000009,-5643.13,12.8,,
CORALIE,,55564.7341,-12920.0,24.0,,
HARPS,,55727.724713,-9768.85,5.28,,
HARPS,,55830.66435599979,18362.7,8.16,,
SOPHIE,,55304.47039999999,-58475.0,13.0,,
coude echelle spectrograph,,54080.450800000224,1400.0,700.0,,
HIRES,,54636.91845199978,177.62252,6.10846,,
