ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,55753.37770000007,-28660.0,16.0,,
SOPHIE,,55752.41380000021,-28758.0,13.0,,
SOPHIE,,55767.37360000005,-28767.0,14.0,,
SOPHIE,,55766.34480000008,-28720.0,15.0,,
SOPHIE,,55772.415800000075,-28765.0,10.0,,
SOPHIE,,55768.373399999924,-28672.0,11.0,,
SOPHIE,,55763.45729999989,-28672.0,13.0,,
SOPHIE,,55776.43809999991,-28734.0,11.0,,
SOPHIE,,55764.375,-28575.0,11.0,,
SOPHIE,,55754.36629999988,-28523.0,14.0,,
SOPHIE,,55774.38329999987,-28560.0,9.0,,
SOPHIE,,55765.40670000017,-28593.0,11.0,,
SOPHIE,,55777.345000000205,-28761.0,14.0,,
SOPHIE,,55744.467399999965,-28558.0,12.0,,
SOPHIE,,55746.42219999991,-28744.0,11.0,,
