ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HARPS,,55682.87833999982,-15388.9,19.7,,
HIRES,,55012.82314400002,18.51,11.7,,
HARPS,,55712.79964999994,-15384.5,20.0,,
HARPS,,55352.69144999981,-15352.4,31.3,,
HARPS,,55695.87254999997,-15426.8,27.6,,
HARPS,,55682.8351400001,-15384.6,19.2,,
HARPS,,55341.86346000014,-15426.7,20.7,,
HARPS,,55680.863410000224,-15470.5,34.4,,
HARPS,,55823.514090000186,-15340.7,33.2,,
HARPS,,55777.66206,-15463.3,31.9,,
HIRES,,55766.967095000204,-8.52,15.0,,
HIRES,,55013.95802999986,8.18,16.8,,
HARPS,,55354.77687999979,-15462.9,26.0,,
HARPS,,55712.84286000021,-15385.2,17.1,,
HARPS,,55777.61927000014,-15445.6,33.5,,
HIRES,,55013.0769150001,-3.02,17.8,,
HARPS,,55342.847839999944,-15403.9,50.6,,
HARPS,,55802.558259999845,-15483.7,40.2,,
HARPS,,55826.512480000034,-15444.5,17.8,,
HARPS,,55694.867610000074,-15432.1,14.9,,
HARPS,,55694.825230000075,-15440.0,15.6,,
HARPS,,55695.82976000011,-15475.6,18.1,,
HARPS,,55021.70232999977,-15388.5,27.4,,
HARPS,,55340.824750000145,-15401.2,31.1,,
HARPS,,55022.677720000036,-15379.2,58.7,,
HARPS,,55024.73260000022,-15388.5,36.6,,
HIRES,,55014.08584100008,-22.83,15.2,,
HARPS,,55685.81511999993,-15446.0,16.7,,
HIRES,,55767.99741399987,7.69,15.3,,
HARPS,,55802.60375999985,-15410.3,35.1,,
HARPS,,55804.54139999999,-15407.7,45.6,,
HARPS,,55680.82311999984,-15428.4,35.8,,
HARPS,,55804.58589000022,-15413.1,57.0,,
HARPS,,55826.55966999987,-15488.4,14.6,,
