ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
ESPRESSO18,SINGLEHR21,58364.90700855991,-1246.41248388138,0.848933013896715,-4.995697835571796,0.001083736345111527
ESPRESSO18,SINGLEHR21,58364.74486301001,-1179.68791575884,0.7269334293736359,-5.012306298174272,0.000861026849226399
ESPRESSO18,SINGLEHR21,58364.66774774995,-1154.0367261179401,1.24438333077676,-5.006836875007462,0.002396131787657627
ESPRESSO18,SINGLEHR21,58364.860899969935,-1232.18133288245,0.529303669317265,-4.995137781659119,0.000452837740214884
ESPRESSO18,SINGLEHR21,58364.77588788001,-1202.18628492583,0.527891750450587,-5.010448735578944,0.000470797777618886
ESPRESSO18,SINGLEHR21,58364.922615760006,-1251.4309704588,0.779303082366144,-4.997556701751122,0.000949207054451186
ESPRESSO18,SINGLEHR21,58364.845224480145,-1228.84034172627,0.592243125393965,-5.005927732627232,0.000572906630408136
ESPRESSO18,SINGLEHR21,58364.683145000134,-1162.9526988944801,0.7463639949089851,-5.003991508640395,0.000952082854484359
ESPRESSO18,SINGLEHR21,58364.660080729984,-1153.57000403436,1.4645916900457199,-5.007608835582396,0.003222349907521409
ESPRESSO18,SINGLEHR21,58364.73740296019,-1176.31995875459,0.814179099548072,-5.008445895674932,0.001049319449928947
ESPRESSO18,SINGLEHR21,58364.8761934801,-1237.68092385654,0.557634958578968,-4.999607256778641,0.000508007742350602
ESPRESSO18,SINGLEHR21,58364.706306629814,-1173.18507027039,0.605465946580936,-5.004292177464918,0.000632193625747601
ESPRESSO18,SINGLEHR21,58364.82216894021,-1222.9069132610798,0.546103989937097,-5.009844822057328,0.000497552541702049
ESPRESSO18,SINGLEHR21,58364.89967453992,-1241.35982413959,0.897666827700823,-5.009537952639708,0.001224535505185608
ESPRESSO18,SINGLEHR21,58364.837656669784,-1226.8710334785,0.567635218624623,-5.002685965829892,0.0005269191383227
ESPRESSO18,SINGLEHR21,58364.81442188006,-1218.1673300341201,0.5547996355846561,-5.006388443176108,0.000509136312066461
ESPRESSO18,SINGLEHR21,58364.914959290065,-1248.84241835732,0.8050304412492559,-4.997139040073937,0.000997604572109678
ESPRESSO18,SINGLEHR21,58364.82994234981,-1225.5116923956,0.571258632562129,-5.008206491182079,0.000538766196668196
ESPRESSO18,SINGLEHR21,58364.721596939955,-1170.4654132696799,0.7066015930424281,-5.009409775901384,0.00083350052674108
ESPRESSO18,SINGLEHR21,58364.883883629926,-1237.56624420756,0.680159003906627,-4.99759727278241,0.000727813367380374
ESPRESSO18,SINGLEHR21,58364.79905836005,-1210.8653953707699,0.5149834853597519,-5.005738899570759,0.00044237441613148
ESPRESSO18,SINGLEHR21,58364.85325596994,-1229.4545743268,0.588282992599616,-5.005493247168259,0.000556571870465543
ESPRESSO18,SINGLEHR21,58364.86856001988,-1235.8841820957,0.536404819794945,-4.994102439672514,0.000465889974961306
ESPRESSO18,SINGLEHR21,58364.71407896001,-1170.23609427867,0.695818781096763,-5.010015029648879,0.000817633141472881
ESPRESSO18,SINGLEHR21,58364.675744339824,-1161.24426478543,0.9285241468192941,-5.010100241405678,0.001440083980802538
ESPRESSO18,SINGLEHR21,58364.69085168,-1166.9693003463499,0.805626261973966,-4.995553497374876,0.001053847151104572
ESPRESSO18,SINGLEHR21,58364.78358343989,-1207.59705653987,0.520018511581948,-5.007669052678792,0.000452852211669006
ESPRESSO18,SINGLEHR21,58364.729466760065,-1173.30346346961,0.756216886627031,-5.001713815537059,0.000914403621994782
ESPRESSO18,SINGLEHR21,58364.80666733021,-1213.9844032858,0.5374881592412319,-5.008111068410969,0.000481096403726592
ESPRESSO18,SINGLEHR21,58364.76820136979,-1195.52305130429,0.579042175117391,-5.005305468849087,0.000555770056818292
ESPRESSO18,SINGLEHR21,58364.79141423991,-1212.0135919486802,0.529676406554487,-5.009278669712591,0.000470211580394353
ESPRESSO18,SINGLEHR21,58364.69882621989,-1171.77287936489,0.668487805309268,-5.000986347757259,0.000755269375782423
ESPRESSO18,SINGLEHR21,58364.89122236008,-1237.50780670012,0.9258553584972641,-5.011327607064014,0.001281894635875363
ESPRESSO18,SINGLEHR21,58364.76041510003,-1190.32839398667,0.611795833600397,-5.010213923470944,0.000622436764863421
ESPRESSO18,SINGLEHR21,58364.75311677018,-1185.59535574457,0.6784067108949661,-5.00708270167543,0.000742536352515867
