target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
HTR080-003,2456593.29169581,-1485.2435302733973,3.6908700000000003,SOPHIE,292.311666666667,62.4233333333333,56593.29169580992
HTR080-003,2456593.29169581,-1484.6865844726976,3.6908700000000003,SOPHIE,292.311666666667,62.4233333333333,56593.29169580992
HTR080-003,2456595.25024579,-1534.8555755614975,4.238300000000001,SOPHIE,292.311666666667,62.4233333333333,56595.25024579
HTR080-003,2456595.25024579,-1534.8155212401978,4.238300000000001,SOPHIE,292.311666666667,62.4233333333333,56595.25024579
HTR080-003,2456596.25559072,-1275.2101135254002,3.88347,SOPHIE,292.311666666667,62.4233333333333,56596.2555907201
HTR080-003,2456596.25559072,-1275.4103851317993,3.88347,SOPHIE,292.311666666667,62.4233333333333,56596.2555907201
HTR080-003,2456597.24300745,-1465.8438873291004,3.55235,SOPHIE,292.311666666667,62.4233333333333,56597.2430074499
HTR080-003,2456597.24300745,-1466.1204528808973,3.55235,SOPHIE,292.311666666667,62.4233333333333,56597.2430074499
HTR080-003,2456598.2681665,-1711.1079406737986,4.27196,SOPHIE,292.311666666667,62.4233333333333,56598.268166500144
HTR080-003,2456598.2681665,-1739.6170806885002,4.27196,SOPHIE,292.311666666667,62.4233333333333,56598.268166500144
HTR080-003,2456599.2528514,-1501.766891479498,3.72742,SOPHIE,292.311666666667,62.4233333333333,56599.25285140006
HTR080-003,2456599.2528514,-1501.6600799560997,3.72742,SOPHIE,292.311666666667,62.4233333333333,56599.25285140006
HTR080-003,2456599.26716832,-1561.573715209999,4.10735,SOPHIE,292.311666666667,62.4233333333333,56599.267168319784
HTR080-003,2456599.26716832,-1564.1390991210997,4.10735,SOPHIE,292.311666666667,62.4233333333333,56599.267168319784
HTR080-003,2456600.23567271,-1291.5770721435997,4.08869,SOPHIE,292.311666666667,62.4233333333333,56600.23567271
HTR080-003,2456601.31614286,-1429.4020843505991,3.48753,SOPHIE,292.311666666667,62.4233333333333,56601.31614285987
HTR080-003,2456601.31614286,-1429.6481323241999,3.48753,SOPHIE,292.311666666667,62.4233333333333,56601.31614285987
HTR080-003,2456602.30140589,-1687.3290252685997,3.8069599999999997,SOPHIE,292.311666666667,62.4233333333333,56602.30140588991
HTR080-003,2456602.30140589,-1686.2399291991999,3.8069599999999997,SOPHIE,292.311666666667,62.4233333333333,56602.30140588991
