ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HRS,,53824.814999999944,-34.0,18.0,,
HRS,,53796.893999999855,41.0,17.0,,
HRS,,53799.88400000008,112.0,14.0,,
CDES-TS2,,53770.94700000016,-99.0,63.0,,
CDES-TS2,,53775.93600000022,122.0,64.0,,
CDES-TS2,,53771.94499999983,93.0,70.0,,
HRS,,53815.84800000023,128.0,21.0,,
CDES-TS2,,53773.924000000115,-107.0,63.0,,
HRS,,53779.94100000011,87.0,15.0,,
HRS,,53801.887000000104,-111.0,15.0,,
