ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55643.564199999906,-10162.0,51.0,,
CORALIE,,55676.52740000002,-10254.0,33.0,,
CORALIE,,55651.591000000015,-10089.0,95.0,,
CORALIE,,55682.55839999998,-9736.0,35.0,,
CORALIE,,55680.63940000022,-10276.0,41.0,,
CORALIE,,55623.63640000019,-10250.0,59.0,,
CORALIE,,55679.60140000004,-9941.0,30.0,,
CORALIE,,55711.52799999993,-9799.0,48.0,,
CORALIE,,55644.67460000003,-10177.0,43.0,,
CORALIE,,55958.72740000021,-10388.0,44.0,,
CORALIE,,55707.5410000002,-9731.0,35.0,,
CORALIE,,55629.71070000017,-9824.0,43.0,,
CORALIE,,55684.59819999989,-10210.0,38.0,,
CORALIE,,55683.61239999998,-9905.0,33.0,,
CORALIE,,55722.49649999989,-10153.0,46.0,,
CORALIE,,55627.71560000023,-10267.0,50.0,,
CORALIE,,55674.63040000014,-9794.0,34.0,,
CORALIE,,55628.78580000019,-10085.0,57.0,,
CORALIE,,55572.71549999993,-9813.0,48.0,,
CORALIE,,55650.68129999982,-9968.0,48.0,,
CORALIE,,55649.57159999991,-9913.0,41.0,,
CORALIE,,55646.703799999785,-9877.0,49.0,,
CORALIE,,55635.681799999904,-10222.0,48.0,,
CORALIE,,55677.634800000116,-10115.0,37.0,,
CORALIE,,56000.694699999876,-9983.0,45.0,,
CORALIE,,55648.652100000065,-10214.0,33.0,,
CORALIE,,55675.575999999885,-9867.0,34.0,,
CORALIE,,55647.562299999874,-10186.0,38.0,,
CORALIE,,55632.690400000196,-10097.0,61.0,,
CORALIE,,55681.66740000015,-10126.0,36.0,,
