ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,55351.91410000017,-6.17,1.7,,
HIRES,,55320.84584000008,8.96,2.0,,
HIRES,,55350.92272000015,4.54,2.18,,
HIRES,,55193.11924999999,6.67,1.87,,
HIRES,,55374.91645999998,2.06,1.78,,
HIRES,,55375.808509999886,6.63,1.71,,
HIRES,,55372.772750000004,-6.44,1.65,,
HIRES,,55373.75769999996,-9.14,1.71,,
HIRES,,55252.020169999916,2.23,1.89,,
HIRES,,55194.16006000014,10.75,1.62,,
HIRES,,55343.78648999985,-3.54,1.79,,
HIRES,,55285.14629000006,-7.14,2.58,,
