ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55865.671138999984,4959.1,28.2,,
CORALIE,,55869.702680000104,5029.82,26.56,,
CORALIE,,55868.67268700013,4922.77,26.72,,
CORALIE,,55874.8308939999,5133.14,48.59,,
CORALIE,,55863.739490000065,4977.2,23.18,,
CORALIE,,55832.815107999835,4991.24,27.97,,
CORALIE,,55542.63132400019,4891.54,26.03,,
CORALIE,,55925.65354199987,5057.21,19.95,,
CORALIE,,55595.619446000084,5076.79,26.72,,
CORALIE,,55883.76896200003,4948.06,25.24,,
CORALIE,,55856.85501200007,4925.84,31.92,,
CORALIE,,55871.79820800014,4910.18,24.92,,
CORALIE,,55873.83186700009,5084.77,26.0,,
CORALIE,,55964.627450999804,5040.94,21.64,,
CORALIE,,55872.788741,4972.44,25.08,,
CORALIE,,55888.67589600012,5063.3,25.84,,
CORALIE,,55573.652437999845,5114.08,22.52,,
CORALIE,,55858.83490400016,4982.25,31.53,,
CORALIE,,55886.775601999834,4933.63,30.04,,
CORALIE,,55867.86163099995,4956.56,24.13,,
CORALIE,,55870.84256999986,5011.87,24.87,,
CORALIE,,55864.82477900013,4868.75,23.63,,
