ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HIRES,,55187.96721999999,-79.11,7.17,,
HIRES,,55191.03182000015,-80.15,5.68,,
HIRES,,55107.14582999982,-80.2,8.64,,
HIRES,,55192.07902000006,37.54,5.33,,
HIRES,,54963.78272000002,50.62,6.41,,
HIRES,,54928.76217,-49.49,6.43,,
HIRES,,55174.10042000003,-85.04,6.32,,
HIRES,,55193.852280000225,-60.65,5.88,,
HIRES,,54956.81493999995,-7.84,6.61,,
HIRES,,54955.80586999981,-85.15,7.37,,
HIRES,,55109.06566999992,48.4,7.0,,
HIRES,,55112.138079999946,84.68,9.02,,
HIRES,,55172.946289999876,51.15,6.8,,
HIRES,,55189.0723199998,71.01,5.53,,
HIRES,,55136.1019799998,65.26,7.53,,
HIRES,,55193.04198999982,49.79,6.1,,
HIRES,,55135.08418999985,55.31,5.83,,
HIRES,,55134.10472000018,-78.19,6.49,,
