ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,54976.683699999936,-2556.0,13.0,,
CORALIE,,54947.60160000017,-2641.0,11.0,,
CORALIE,,54974.67870000005,-2714.0,14.0,,
CORALIE,,54985.60999999987,-2699.0,12.0,,
CORALIE,,54995.555499999784,-2509.0,14.0,,
CORALIE,,54947.79119999986,-2689.0,13.0,,
CORALIE,,54984.57849999983,-2558.0,15.0,,
CORALIE,,54944.71549999993,-2680.0,12.0,,
CORALIE,,54982.6194000002,-2664.0,21.0,,
CORALIE,,54949.803100000136,-2551.0,18.0,,
CORALIE,,54971.645299999975,-2678.0,21.0,,
CORALIE,,55010.59670000011,-2539.0,23.0,,
CORALIE,,54940.709199999925,-2716.0,12.0,,
CORALIE,,54951.69529999979,-2701.0,12.0,,
CORALIE,,54975.53789999988,-2667.0,14.0,,
CORALIE,,55009.62869999977,-2606.0,18.0,,
CORALIE,,54972.67240000004,-2561.0,13.0,,
CORALIE,,54945.72649999987,-2615.0,13.0,,
CORALIE,,54973.51569999987,-2587.0,13.0,,
CORALIE,,54896.76979999989,-2651.0,11.0,,
CORALIE,,54950.622099999804,-2591.0,13.0,,
CORALIE,,54983.62130000023,-2568.0,15.0,,
CORALIE,,54946.616599999834,-2582.0,13.0,,
CORALIE,,54941.70429999987,-2619.0,12.0,,
CORALIE,,54943.63739999989,-2618.0,12.0,,
CORALIE,,54829.8226999999,-2577.0,13.0,,
CORALIE,,54983.64460000023,-2597.0,15.0,,
CORALIE,,54942.725699999835,-2576.0,12.0,,
CORALIE,,54948.612999999896,-2704.0,11.0,,
