ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HDS,,54999.9631500002,-330.4,8.8,,
SOPHIE,,54512.568200000096,-4269.599999999999,12.5,,
HIRES,,55014.86286999984,965.8,1.4,,
HDS,,54999.81026000017,54.3,5.4,,
SOPHIE,,54511.682200000156,-5342.5,11.4,,
HDS,,54999.90036999993,-175.6,5.8,,
HDS,,54999.88756999979,-148.0,5.5,,
HDS,,54999.797160000075,89.8,5.4,,
SOPHIE,,54518.65249999985,-4585.0,11.700000000000001,,
SOPHIE,,54510.721499999985,-5090.6,10.8,,
HDS,,54999.79289999977,97.9,5.8,,
SOPHIE,,54508.593799999915,-5356.3,11.2,,
FIES,,54465.748999999836,-4848.900000000001,7.8,,
HDS,,54999.98890999984,-378.0,5.4,,
HIRES,,54672.818239999935,-1008.4,1.3,,
HDS,,54999.818779999856,34.6,5.3,,
HDS,,54999.9966500001,-398.5,5.9,,
HDS,,54999.82900999999,4.9,4.7,,
HDS,,54999.83326999983,-6.9,4.5,,
FIES,,54490.77000000002,-5620.9,8.7,,
SOPHIE,,54509.5830000001,-4831.299999999999,9.799999999999999,,
HDS,,54999.84897999978,-46.0,4.8,,
HDS,,54999.86196999997,-76.8,5.1,,
HDS,,54999.775169999804,112.0,5.4,,
HDS,,55000.01598000014,-429.6,6.4,,
SOPHIE,,54512.682200000156,-4439.099999999999,10.7,,
SOPHIE,,54510.68600000022,-4975.799999999999,10.0,,
SOPHIE,,54512.71519999998,-4508.099999999999,10.3,,
SOPHIE,,54912.55658000009,-5523.799999999999,11.4,,
HDS,,54999.86622999981,-92.5,4.7,,
HDS,,54999.87904000003,-124.9,6.0,,
SOPHIE,,54510.65689999983,-4895.400000000001,10.7,,
FIES,,54461.74000000022,-5870.5,8.0,,
HDS,,54999.85771000013,-70.3,4.9,,
HIRES,,55015.913929999806,-812.7,1.7,,
SOPHIE,,54525.675499999896,-4056.4,9.1,,
SOPHIE,,54510.5074,-4587.4,12.9,,
HDS,,54999.801419999916,67.8,7.1,,
SOPHIE,,54511.557200000156,-5686.5,10.7,,
HDS,,54999.87477000011,-114.5,5.7,,
SOPHIE,,54888.68715000013,-5166.0,10.7,,
HDS,,54999.87049000012,-111.3,4.5,,
SOPHIE,,54915.57681,-5232.5,12.200000000000001,,
FIES,,54462.77100000018,-4118.0,5.4,,
HDS,,54999.88329999987,-131.0,5.8,,
SOPHIE,,54889.658179999795,-4491.4,10.7,,
SOPHIE,,54512.54059999995,-4217.3,10.9,,
FIES,,54490.78200000012,-5638.3,8.1,,
SOPHIE,,54888.61654999992,-5391.0,10.4,,
HDS,,54999.90463999985,-187.6,5.4,,
HDS,,55000.008249999955,-416.6,5.7,,
HDS,,54999.908900000155,-190.4,6.7,,
HDS,,54999.76665000012,138.8,5.2,,
SOPHIE,,54510.663000000175,-4913.8,11.1,,
SOPHIE,,54913.572439999785,-4527.099999999999,6.1000000000000005,,
HDS,,54999.97170000011,-350.1,9.2,,
HDS,,54999.92128999997,-228.0,8.0,,
HDS,,54999.98117000004,-372.5,5.6,,
HDS,,54999.891830000095,-161.0,6.0,,
HDS,,54999.805999999866,65.8,6.0,,
HDS,,54999.89610000001,-154.8,5.6,,
SOPHIE,,54510.72740000021,-5108.6,11.2,,
HIRES,,54667.804210000206,-139.4,1.0,,
SOPHIE,,54890.66568000009,-5844.2,10.6,,
SOPHIE,,54510.650899999775,-4879.8,9.9,,
SOPHIE,,54510.559900000226,-4720.5,10.6,,
HIRES,,54673.83349000011,955.3,1.3,,
HDS,,54999.84470999986,-38.3,5.4,,
HDS,,54999.77090999996,133.6,5.9,,
SOPHIE,,54509.52380000008,-5065.400000000001,11.4,,
SOPHIE,,54886.57105999999,-4767.8,11.1,,
HDS,,54999.814520000014,49.0,5.2,,
SOPHIE,,54524.674999999814,-5975.3,10.7,,
SOPHIE,,54885.6516499999,-5584.7,10.7,,
SOPHIE,,54911.59330999991,-4045.1,11.6,,
SOPHIE,,54515.621199999936,-5895.0,9.9,,
FIES,,54466.78500000015,-5403.7,4.4,,
HDS,,54999.96743000019,-331.1,7.8,,
HDS,,54999.76226999983,151.6,6.3,,
HDS,,54999.91317000007,-215.8,7.1,,
HDS,,54999.77943000011,110.2,5.5,,
SOPHIE,,54886.68397000013,-4445.299999999999,10.6,,
