ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
SOPHIE,,54340.569000000134,-11657.0,8.0,,
HIRES,,54345.83245,31.26,3.0100000000000002,,
HIRES,,54345.83991,28.22,2.79,,
HARPS03,HARPS,54699.85848283023,2057.70113501016,5.466749601069037,0.0,0.0
SOPHIE,,54508.262000000104,-11027.0,14.0,,
FIES,,54463.37699999986,-11941.0,30.0,,
SOPHIE,,54849.53036000021,19053.2,12.3,,
FIES,,54465.748999999836,-4848.900000000001,7.8,,
HDS,,54999.98890999984,-378.0,5.4,,
SOPHIE,,54512.354700000025,18977.8,8.6,,
CORALIE,,54663.58790000016,-2363.4,13.2,,
CORALIE,,54684.62639999995,-49516.9,35.7,,
HIRES,,55903.94327,-178.34,4.08,,
SOPHIE,,53982.58430000022,-13412.0,13.0,,
CORALIE,,54532.7220999999,-2391.4,18.0,,
HIRES,,55931.72097,-120.78,3.21,,
HIRES,,54345.92427,10.02,3.14,,
SOPHIE,,54519.430709999986,19196.8,8.8,,
CORALIE,,54942.874700000044,-49419.600000000006,29.1,,
SOPHIE,,57046.2604,9562.0,7.0,,
CORALIE,,54652.495906000026,-1824.9299999999998,8.08,,
SOPHIE,,54511.42059999984,4823.5,14.3,,
CORALIE,,54663.46607000008,20547.0,18.8,,
HARPS03,HARPS,54699.79886296997,2645.31221194525,7.051343640633774,0.0,0.0
CORALIE,,54884.73709399998,-2045.65,7.779999999999999,,
SOPHIE,,54849.42763999989,19202.8,11.2,,
HDS,,54999.90036999993,-175.6,5.8,,
SOPHIE,,54511.36791000003,18900.8,9.0,,
HIRES,,55841.90796,88.19,3.81,,
HIRES,,54345.90278,9.31,3.02,,
CORALIE,,54895.692379999906,20894.0,17.9,,
CORALIE,,54560.73139999993,-49573.4,29.5,,
CORALIE,,54975.73348599998,-1931.44,11.0,,
SOPHIE,,54511.55074999994,9869.0,8.200000000000001,,
SOPHIE,,56975.4051,9601.0,7.0,,
CORALIE,,54360.48629999999,-49366.100000000006,44.4,,
HIRES,,54345.85436,21.9,2.81,,
CORALIE,,54941.72823099978,-1887.37,7.4799999999999995,,
SOPHIE,,53981.564900000114,-13587.0,16.0,,
HDS,,54999.81026000017,54.3,5.4,,
SOPHIE,,54511.262000000104,-11135.0,16.0,,
SOPHIE,,56977.4038,9585.0,7.0,,
SOPHIE,,54849.56460999977,19008.3,11.9,,
HIRES,,54345.96446,-8.76,3.26,,
SOPHIE,,54512.42051000008,9906.2,6.8,,
CORALIE,,54656.475639999844,20511.0,19.3,,
SOPHIE,,54510.721499999985,-5090.6,10.8,,
SOPHIE,,55283.35164000001,19110.9,4.8999999999999995,,
SOPHIE,,57746.346,9598.0,4.0,,
CORALIE,,54947.65579999983,-49502.8,26.1,,
HARPS03,HARPS,54709.78142149001,4920.107214171319,4.865069925518185,0.0,0.0
SOPHIE,,57276.5779,9590.0,7.0,,
SOPHIE,,54511.682200000156,-5342.5,11.4,,
SOPHIE,,57247.5997,9611.0,7.0,,
HIRES,,54345.97517,-9.73,3.3400000000000003,,
SOPHIE,,57241.6241,9571.0,8.0,,
HARPS03,HARPS,54699.690445320215,3894.25097984937,8.969247264840448,0.0,0.0
SOPHIE,,57333.4191,9575.0,5.0,,
HDS,,54999.88756999979,-148.0,5.5,,
CORALIE,,54664.5932,-2387.9,14.6,,
HIRES,,54345.88123,17.3,3.0100000000000002,,
CORALIE,,54838.68496000022,20562.0,24.400000000000002,,
HARPS,,54565.87309999997,-49435.6,9.2,,
HDS,,54999.9631500002,-330.4,8.8,,
SOPHIE,,54518.65249999985,-4585.0,11.700000000000001,,
HDS,,54999.818779999856,34.6,5.3,,
CORALIE,,54535.7341,-2309.0,13.700000000000001,,
HARPS03,HARPS,54699.83341263002,2280.09326630565,5.227955237740431,0.0,0.0
CORALIE,,54559.74789999984,-2392.3,10.9,,
CORALIE,,54834.676930000074,20548.0,19.099999999999998,,
FIES,,54437.54000000004,-11028.0,26.0,,
HDS,,54999.797160000075,89.8,5.4,,
SOPHIE,,54512.568200000096,-4269.599999999999,12.5,,
HIRES,,55014.86286999984,965.8,1.4,,
SOPHIE,,55272.382290000096,19043.0,3.9,,
SOPHIE,,56950.5013,9584.0,7.0,,
HIRES,,54345.92972,-12.02,2.98,,
CORALIE,,54940.73460000008,-49583.799999999996,30.900000000000002,,
FIES,,54491.33999999985,-11955.0,24.0,,
SOPHIE,,56949.5554,9568.0,7.0,,
HIRES,,55427.1031,-31.69,2.54,,
SOPHIE,,54510.68600000022,-4975.799999999999,10.0,,
SOPHIE,,54512.71519999998,-4508.099999999999,10.3,,
SOPHIE,,54511.291050000116,18939.399999999998,8.200000000000001,,
HIRES,,54346.06255,-31.099999999999998,3.3800000000000003,,
HDS,,54999.86622999981,-92.5,4.7,,
SOPHIE,,54510.38130000001,4898.900000000001,12.0,,
SOPHIE,,54514.30356999999,19210.5,13.0,,
CORALIE,,54560.615799999796,-2314.4,11.799999999999999,,
HARPS03,HARPS,54699.7694755001,2895.77354295006,6.392870781405923,0.0,0.0
SOPHIE,,54509.45978000015,9812.6,7.2,,
CORALIE,,54591.70675500017,-2035.7099999999998,8.920000000000002,,
SOPHIE,,54935.329140000045,19268.4,11.799999999999999,,
SOPHIE,,54912.55658000009,-5523.799999999999,11.4,,
HDS,,55000.01598000014,-429.6,6.4,,
HIRES,,54346.1369,-57.18,3.12,,
CORALIE,,54944.86890000012,-49574.6,24.9,,
CORALIE,,54534.8777999999,-2279.9,15.0,,
CORALIE,,54651.61950000003,-49456.4,31.9,,
HIRES,,55880.8814,-78.22,3.64,,
CORALIE,,54588.779899999965,-49488.100000000006,28.9,,
SOPHIE,,57303.5231,9593.0,5.0,,
SOPHIE,,54849.49611000018,19098.4,11.799999999999999,,
SOPHIE,,54515.27220000001,19321.3,10.6,,
CORALIE,,54682.58240000019,-49500.700000000004,30.900000000000002,,
SOPHIE,,54511.536609999835,18894.5,10.8,,
HIRES,,54345.89738,17.7,3.1,,
CORALIE,,54664.46572999982,20645.0,36.2,,
SOPHIE,,54849.4641900002,19168.5,10.6,,
SOPHIE,,57335.378,9590.0,7.0,,
SOPHIE,,57242.6182,9610.0,8.0,,
SOPHIE,,57018.3516,9592.0,8.0,,
CORALIE,,54948.64149999991,-49520.299999999996,25.1,,
HDS,,54999.89610000001,-154.8,5.6,,
CORALIE,,54944.685800000094,-49554.0,25.0,,
HDS,,54999.79289999977,97.9,5.8,,
SOPHIE,,54849.55318999989,19007.6,12.9,,
SOPHIE,,54512.34174000006,18997.3,8.8,,
SOPHIE,,57626.5939,9606.0,5.0,,
SOPHIE,,57661.5583,9609.0,5.0,,
CORALIE,,54561.68813699996,-1827.3,7.85,,
SOPHIE,,57660.5332,9605.0,5.0,,
HDS,,54999.83326999983,-6.9,4.5,,
HARPS03,HARPS,54699.79128172016,2728.46678999895,7.2484528683906,0.0,0.0
CORALIE,,54942.695900000166,-49477.5,22.700000000000003,,
SOPHIE,,54512.40579000022,18917.6,9.0,,
HARPS03,HARPS,54699.77664007014,2836.38028867121,6.051237929872141,0.0,0.0
HDS,,54999.98117000004,-372.5,5.6,,
CORALIE,,54943.88720000023,-49588.5,26.8,,
SOPHIE,,54510.40255000023,18849.699999999997,10.200000000000001,,
HDS,,54999.891830000095,-161.0,6.0,,
HIRES,,57001.78927,40.739999999999995,3.94,,
SOPHIE,,54511.30920000002,4851.5,7.6,,
HDS,,54999.805999999866,65.8,6.0,,
SOPHIE,,57331.5277,9614.0,5.0,,
SOPHIE,,53982.67579999985,-13398.0,12.0,,
CORALIE,,54941.53928000014,20996.0,15.6,,
SOPHIE,,54508.593799999915,-5356.3,11.2,,
SOPHIE,,54512.30278000003,19042.899999999998,8.4,,
SOPHIE,,54510.469140000176,9802.199999999999,7.8,,
SOPHIE,,54914.366710000206,18975.0,4.4,,
HIRES,,54672.818239999935,-1008.4,1.3,,
SOPHIE,,54342.50499999989,-11575.0,11.0,,
CORALIE,,54898.660149999894,20544.0,19.7,,
SOPHIE,,54912.376159999985,19179.300000000003,8.5,,
SOPHIE,,57402.3068,9567.0,5.0,,
CORALIE,,54591.63549999986,-2295.9,11.799999999999999,,
CORALIE,,54943.66550000012,-49510.3,25.3,,
HIRES,,55810.07577,-30.020000000000003,2.7,,
SOPHIE,,54512.32867000019,19006.399999999998,9.0,,
HDS,,54999.9966500001,-398.5,5.9,,
SOPHIE,,54849.418440000154,19217.199999999997,11.9,,
HARPS03,HARPS,54699.723467160016,3566.5834119853,10.47964220488606,0.0,0.0
SOPHIE,,54511.328379999846,9836.5,8.0,,
CORALIE,,54589.658999999985,-2425.7,12.6,,
SOPHIE,,54510.663000000175,-4913.8,11.1,,
SOPHIE,,57628.5911,9577.0,5.0,,
SOPHIE,,54510.72740000021,-5108.6,11.2,,
SOPHIE,,54511.57290000003,9849.199999999999,8.6,,
CORALIE,,54942.524209999945,20899.0,16.9,,
SOPHIE,,54849.43654000014,19181.100000000002,11.1,,
CORALIE,,54535.86484199995,-1997.72,15.91,,
SOPHIE,,57745.3334,9589.0,5.0,,
SOPHIE,,54888.61654999992,-5391.0,10.4,,
SOPHIE,,57306.5282,9560.0,7.0,,
CORALIE,,54538.858363999985,-2007.3400000000001,8.99,,
CORALIE,,54940.52747000009,20642.0,15.4,,
SOPHIE,,54516.402100000065,19296.1,12.8,,
SOPHIE,,54849.50750999991,19085.7,12.1,,
SOPHIE,,54513.329719999805,19095.7,12.8,,
HDS,,54999.76665000012,138.8,5.2,,
CORALIE,,54890.614910000004,20637.0,18.700000000000003,,
FIES,,54466.44299999997,4948.599999999999,24.6,,
SOPHIE,,54936.31656999979,19164.4,6.8,,
CORALIE,,54656.51649999991,-2376.1,10.6,,
SOPHIE,,57627.6071,9594.0,5.0,,
SOPHIE,,54509.353399999905,5010.4,8.4,,
CORALIE,,54827.74752000021,20683.0,18.8,,
HIRES,,56138.06672,-110.39,3.58,,
HDS,,54999.92128999997,-228.0,8.0,,
SOPHIE,,54509.386330000125,18923.100000000002,8.8,,
CORALIE,,54949.86459999997,-49464.3,27.900000000000002,,
HARPS03,HARPS,54699.71608268004,3690.60517590243,11.31146612157933,0.0,0.0
FIES,,54465.4040000001,4920.8,25.8,,
CORALIE,,54948.67311199987,-1829.92,7.43,,
FIES,,54490.35800000001,-10990.0,120.0,,
CORALIE,,54837.67023999989,20726.0,22.700000000000003,,
SOPHIE,,54512.288350000046,19064.800000000003,8.8,,
HIRES,,54345.88666,28.69,3.02,,
SOPHIE,,54512.54059999995,-4217.3,10.9,,
SOPHIE,,57365.3417,9594.0,8.0,,
CORALIE,,54624.63670000015,-49449.399999999994,36.7,,
SOPHIE,,55269.37101999996,19305.0,3.8,,
SOPHIE,,54889.658179999795,-4491.4,10.7,,
SOPHIE,,54849.51894999994,19081.2,12.3,,
HARPS03,HARPS,54699.75299351988,3088.63273160216,6.726693352662865,0.0,0.0
SOPHIE,,53982.41669999994,-13376.0,14.0,,
CORALIE,,54537.78049999988,-2367.1000000000004,9.9,,
SOPHIE,,53981.67519999994,-13520.0,21.0,,
SOPHIE,,54913.572439999785,-4527.099999999999,6.1000000000000005,,
CORALIE,,54951.66610000003,-49523.299999999996,25.0,,
CORALIE,,54891.805707000196,-1900.43,7.9799999999999995,,
SOPHIE,,54510.27600000007,-11990.0,20.0,,
HARPS03,HARPS,54699.78396668006,2808.94362360799,6.264486562460093,0.0,0.0
CORALIE,,54985.69477599999,-1815.61,8.02,,
CORALIE,,54944.529550000094,20798.0,15.5,,
HDS,,54999.97170000011,-350.1,9.2,,
SOPHIE,,54512.551839999855,9877.0,8.0,,
SOPHIE,,54849.45469000004,19167.8,10.8,,
FIES,,54463.45599999977,4872.5,20.299999999999997,,
HDS,,54999.908900000155,-190.4,6.7,,
CORALIE,,54832.74361999985,21050.0,24.2,,
HDS,,54999.801419999916,67.8,7.1,,
CORALIE,,54364.487999999896,-49489.1,43.2,,
HARPS03,HARPS,54702.913698269986,2019.56668746221,5.992379100547634,0.0,0.0
CORALIE,,54616.463260000106,20965.0,21.8,,
SOPHIE,,57398.3562,9574.0,5.0,,
CORALIE,,54362.49800000014,-49517.5,40.7,,
CORALIE,,54622.69169999985,-49397.6,35.1,,
CORALIE,,54881.86921299994,-2022.45,8.13,,
CORALIE,,54947.8694000002,-49509.2,25.1,,
CORALIE,,54533.74679999985,-2374.7,15.100000000000001,,
CORALIE,,54690.61819999991,-49577.6,35.0,,
HARPS03,HARPS,54704.818563560024,2220.9239653721,5.799098380391197,0.0,0.0
FIES,,54490.78200000012,-5638.3,8.1,,
CORALIE,,54943.535939999856,20559.0,19.099999999999998,,
CORALIE,,54660.46651999978,20604.0,40.0,,
SOPHIE,,57607.6081,9623.0,5.0,,
CORALIE,,54560.70947299991,-2005.1299999999999,7.25,,
CORALIE,,54947.745316999964,-1939.6,7.41,,
CORALIE,,54663.53974100016,-2029.61,9.690000000000001,,
HIRES,,54345.94361,4.36,2.9299999999999997,,
CORALIE,,54657.61340000015,-2319.0,15.7,,
CORALIE,,54946.72889999999,-49466.2,25.1,,
HARPS03,HARPS,54699.738236130215,3351.49402067625,8.672034694274641,0.0,0.0
SOPHIE,,54512.43225000007,18912.4,8.8,,
HDS,,54999.88329999987,-131.0,5.8,,
HIRES,,54345.90816,20.979999999999997,3.0300000000000002,,
CORALIE,,54665.46708999993,21077.0,30.5,,
FIES,,54462.39500000002,4868.9,18.5,,
CORALIE,,54664.642500000075,-49542.4,35.3,,
HARPS03,HARPS,54699.806027540006,2554.08621107374,6.151109588534744,0.0,0.0
CORALIE,,54939.84569999995,-49439.4,34.9,,
SOPHIE,,57744.3552,9571.0,4.0,,
HIRES,,54345.91888,0.65,2.9,,
SOPHIE,,56982.451,9606.0,7.0,,
HDS,,54999.82900999999,4.9,4.7,,
SOPHIE,,56980.4032,9573.0,7.0,,
FIES,,54466.439999999944,4826.2,24.400000000000002,,
SOPHIE,,54509.5830000001,-4831.299999999999,9.799999999999999,,
FIES,,54490.77000000002,-5620.9,8.7,,
SOPHIE,,57682.6195,9581.0,6.0,,
HIRES,,54345.85969,12.040000000000001,2.99,,
FIES,,54466.33499999996,-11804.0,21.0,,
SOPHIE,,57659.5871,9575.0,5.0,,
CORALIE,,54945.696899999864,-49544.2,25.2,,
SOPHIE,,54849.44552000007,19180.7,11.1,,
SOPHIE,,57719.4024,9607.0,5.0,,
CORALIE,,54559.77080000006,-49579.799999999996,32.5,,
CORALIE,,54653.465429999866,20770.0,23.099999999999998,,
HARPS03,HARPS,54699.73040024005,3473.25753272129,9.544160341909514,0.0,0.0
HARPS03,HARPS,54706.79268625006,3244.0357817127,6.364771370233268,0.0,0.0
HDS,,54999.86196999997,-76.8,5.1,,
SOPHIE,,54926.342939999886,18929.5,4.3,,
HDS,,54999.775169999804,112.0,5.4,,
CORALIE,,54556.7947999998,-2315.6,11.2,,
SOPHIE,,54512.682200000156,-4439.099999999999,10.7,,
SOPHIE,,54509.53836000012,19084.5,11.2,,
HIRES,,54345.87045,31.47,3.0599999999999996,,
FIES,,54490.32899999991,-11013.0,143.0,,
HDS,,54999.84897999978,-46.0,4.8,,
HIRES,,54345.94896,-1.82,3.21,,
CORALIE,,54557.748800000176,-2282.5,13.299999999999999,,
SOPHIE,,54849.54177000001,19016.300000000003,12.1,,
SOPHIE,,57400.2839,9612.0,9.0,,
SOPHIE,,57625.579,9581.0,4.0,,
HARPS,,54567.85160000017,-49536.8,10.5,,
SOPHIE,,54512.262000000104,-11244.0,16.0,,
CORALIE,,54531.81460000016,-2302.0,14.8,,
HIRES,,54345.9698,-11.99,3.15,,
CORALIE,,54652.465869999956,20512.0,21.0,,
HIRES,,54667.804210000206,-139.4,1.0,,
CORALIE,,54654.46529999981,21007.0,21.9,,
SOPHIE,,54890.66568000009,-5844.2,10.6,,
SOPHIE,,54512.4472099999,18893.6,8.6,,
FIES,,54465.34200000018,-11003.0,18.0,,
SOPHIE,,54510.650899999775,-4879.8,9.9,,
SOPHIE,,54510.559900000226,-4720.5,10.6,,
HIRES,,54345.95432,-3.67,3.07,,
CORALIE,,54946.90689999983,-49457.799999999996,25.6,,
FIES,,54461.74000000022,-5870.5,8.0,,
CORALIE,,54839.70063999994,20936.0,18.5,,
SOPHIE,,56974.4265,9601.0,8.0,,
HIRES,,54673.83349000011,955.3,1.3,,
HDS,,54999.84470999986,-38.3,5.4,,
HDS,,54999.77090999996,133.6,5.9,,
SOPHIE,,54509.52380000008,-5065.400000000001,11.4,,
SOPHIE,,54511.40824999986,18858.2,9.0,,
SOPHIE,,54849.474049999844,19144.4,10.6,,
HDS,,54999.85771000013,-70.3,4.9,,
SOPHIE,,54511.64729999984,9866.699999999999,8.8,,
SOPHIE,,54511.557200000156,-5686.5,10.7,,
SOPHIE,,54525.675499999896,-4056.4,9.1,,
SOPHIE,,57275.5475,9562.0,7.0,,
SOPHIE,,54886.57105999999,-4767.8,11.1,,
HDS,,54999.814520000014,49.0,5.2,,
CORALIE,,54665.65929999994,-49490.5,37.699999999999996,,
SOPHIE,,54524.674999999814,-5975.3,10.7,,
HIRES,,54346.00455,-5.4799999999999995,3.2399999999999998,,
HARPS,,54564.819500000216,-49488.4,10.8,,
CORALIE,,54951.871900000144,-49545.8,27.099999999999998,,
CORALIE,,54662.5205000001,-2276.0,9.5,,
SOPHIE,,54885.6516499999,-5584.7,10.7,,
SOPHIE,,54911.59330999991,-4045.1,11.6,,
SOPHIE,,54889.379499999806,19129.5,4.0,,
HIRES,,54345.86508,20.76,3.0799999999999996,,
HDS,,54999.87477000011,-114.5,5.7,,
HARPS03,HARPS,54699.7082004901,3794.73803339561,12.0974694292663,0.0,0.0
CORALIE,,54662.46548999986,20922.0,19.099999999999998,,
SOPHIE,,54515.621199999936,-5895.0,9.9,,
CORALIE,,54655.46890000021,-2293.2999999999997,11.0,,
FIES,,54466.78500000015,-5403.7,4.4,,
CORALIE,,54945.82769999979,-49576.700000000004,26.3,,
SOPHIE,,57396.2886,9601.0,6.0,,
HIRES,,54346.00987,-19.220000000000002,3.29,,
HDS,,54999.87904000003,-124.9,6.0,,
HIRES,,54345.89204,11.270000000000001,3.25,,
SOPHIE,,54849.48468999984,19135.3,10.8,,
CORALIE,,54558.78083499987,-1833.3600000000001,7.23,,
SOPHIE,,54890.441930000205,19079.5,4.7,,
SOPHIE,,54510.65689999983,-4895.400000000001,10.7,,
SOPHIE,,57246.6178,9604.0,7.0,,
HARPS03,HARPS,54699.745817380026,3211.77455166892,6.793005593183113,0.0,0.0
HDS,,54999.96743000019,-331.1,7.8,,
CORALIE,,54367.48829999985,-49441.5,34.3,,
CORALIE,,54972.707322999835,-1931.23,8.540000000000001,,
CORALIE,,54656.551645,-2024.21,7.87,,
HDS,,54999.76226999983,151.6,6.3,,
SOPHIE,,55273.33964999998,18891.9,3.9,,
CORALIE,,54945.79989500018,-1858.1499999999999,8.07,,
CORALIE,,54558.73339999979,-2392.5,10.5,,
CORALIE,,54691.60770000005,-49514.0,40.599999999999994,,
HARPS03,HARPS,54699.91741980007,1656.36400720865,5.153032331225272,0.0,0.0
HDS,,54999.91317000007,-215.8,7.1,,
HIRES,,54346.01525,-26.1,3.44,,
SOPHIE,,53980.555800000206,-13484.0,12.0,,
CORALIE,,54896.661799999885,21041.0,14.5,,
HIRES,,54345.91349,20.650000000000002,2.92,,
FIES,,54491.424000000115,4933.900000000001,22.0,,
HDS,,54999.77943000011,110.2,5.5,,
SOPHIE,,55271.33687999984,19071.899999999998,3.9,,
SOPHIE,,54849.57603000011,18996.600000000002,13.2,,
CORALIE,,54658.46376000019,21008.0,30.200000000000003,,
SOPHIE,,55282.31903999997,19174.9,4.5,,
HIRES,,54345.93509,0.0,3.0100000000000002,,
CORALIE,,54661.46433999995,20974.0,21.7,,
SOPHIE,,53979.63109999988,-13425.0,11.0,,
CORALIE,,54537.8491580002,-1966.8799999999999,8.53,,
SOPHIE,,54508.37000000011,4891.0,10.3,,
SOPHIE,,56981.4348,9599.0,7.0,,
CORALIE,,54941.851999999955,-49540.799999999996,29.0,,
CORALIE,,54682.52150100004,-1981.1799999999998,7.54,,
CORALIE,,54984.64238899993,-2042.1000000000001,8.920000000000002,,
SOPHIE,,54509.26800000016,-11336.0,17.0,,
CORALIE,,54329.60369999986,-49457.0,42.8,,
HIRES,,54346.13147,-52.36,2.98,,
CORALIE,,54939.53372999979,20578.0,16.400000000000002,,
CORALIE,,54657.46804999979,20902.0,38.6,,
SOPHIE,,54886.68397000013,-4445.299999999999,10.6,,
CORALIE,,54536.66660000011,-2412.4,12.6,,
CORALIE,,54558.88389999978,-49498.8,31.099999999999998,,
CORALIE,,54659.52460000012,-49469.299999999996,40.5,,
SOPHIE,,54510.5538900001,9763.400000000001,8.8,,
SOPHIE,,57334.5369,9589.0,5.0,,
HIRES,,56164.11285,2.32,3.2,,
CORALIE,,54892.72397999978,-1834.13,8.91,,
CORALIE,,54897.65714999987,20674.0,17.5,,
HIRES,,54346.03071,-17.99,3.11,,
CORALIE,,54538.74589999998,-2288.6000000000004,10.8,,
CORALIE,,54882.801024999935,-1832.8899999999999,8.229999999999999,,
HIRES,,54345.87579,25.66,3.0100000000000002,,
CORALIE,,54943.73010199983,-2046.77,7.53,,
SOPHIE,,57364.4221,9557.0,7.0,,
CORALIE,,54624.46191000007,21019.0,22.0,,
SOPHIE,,54512.384800000116,4948.2,9.6,,
CORALIE,,54685.51450000005,-49474.1,30.700000000000003,,
HIRES,,54345.99381,-23.45,3.0300000000000002,,
CORALIE,,54589.70510199992,-1842.55,8.75,,
FIES,,54462.77100000018,-4118.0,5.4,,
HIRES,,54345.99917,-17.64,3.1,,
SOPHIE,,54888.68715000013,-5166.0,10.7,,
CORALIE,,54894.68742999993,20518.0,29.0,,
HIRES,,55015.913929999806,-812.7,1.7,,
CORALIE,,54657.577293000184,-1966.3999999999999,9.57,,
SOPHIE,,57304.4994,9602.0,5.0,,
CORALIE,,54982.647535,-1834.33,10.36,,
SOPHIE,,57624.6315,9573.0,5.0,,
HDS,,54999.87049000012,-111.3,4.5,,
CORALIE,,54948.88359999983,-49625.0,25.4,,
CORALIE,,54944.739293000195,-1913.59,8.6,,
CORALIE,,54664.61676899996,-1785.9,11.08,,
HARPS03,HARPS,54699.68336177012,3966.43241830792,10.42863142661778,0.0,0.0
SOPHIE,,54512.31570000015,19029.800000000003,9.6,,
SOPHIE,,54915.57681,-5232.5,12.200000000000001,,
CORALIE,,54623.46712999977,20712.0,28.9,,
HARPS03,HARPS,54699.7605169001,2990.72551404354,6.943325269356238,0.0,0.0
SOPHIE,,54512.65565000009,9882.9,9.0,,
HDS,,54999.90463999985,-187.6,5.4,,
SOPHIE,,57623.5766,9608.0,6.0,,
HDS,,55000.008249999955,-416.6,5.7,,
CORALIE,,54833.668440000154,20860.0,21.2,,
HIRES,,54345.98057,-21.3,3.13,,
SOPHIE,,54508.484410000034,9866.0,8.8,,
CORALIE,,54591.77779999981,-49466.1,34.0,,
HIRES,,55851.92551,84.04,3.5599999999999996,,
SOPHIE,,54511.37999999989,4833.0,10.6,,
SOPHIE,,54510.5074,-4587.4,12.9,,
