ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
CORALIE,,55765.729600000195,-610.0,13.0,,
CORALIE,,55768.673599999864,-544.0,11.0,,
CORALIE,,55820.57899999991,-626.0,10.0,,
CORALIE,,55767.70269999979,-507.0,15.0,,
CORALIE,,55805.486699999776,-532.0,12.0,,
CORALIE,,55851.50499999989,-548.0,13.0,,
CORALIE,,55804.54249999998,-495.0,13.0,,
CORALIE,,55798.505799999926,-586.0,26.0,,
CORALIE,,55769.685000000056,-613.0,11.0,,
CORALIE,,55819.53049999988,-540.0,10.0,,
CORALIE,,55794.528500000015,-548.0,17.0,,
CORALIE,,55826.50149999978,-570.0,14.0,,
CORALIE,,55793.53239999991,-605.0,17.0,,
CORALIE,,55795.52469999995,-528.0,14.0,,
CORALIE,,55806.62099999981,-600.0,15.0,,
CORALIE,,55770.711899999995,-610.0,13.0,,
CORALIE,,55807.68149999995,-607.0,14.0,,
CORALIE,,55803.51450000005,-567.0,18.0,,
CORALIE,,55777.79960000003,-511.0,14.0,,
