target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
CD-38 15670,2459529.55473255,-10925.412934985401,0.80491995842465,ESPRESSO,358.668193,-37.62851,59529.554732549936
CD-38 15670,2459529.55679522,-10926.2751435161,0.8780511075167,ESPRESSO,358.668193,-37.62851,59529.55679521989
CD-38 15670,2459529.55882893,-10926.8270998445,0.769730194590765,ESPRESSO,358.668193,-37.62851,59529.558828929905
CD-38 15670,2459529.56089093,-10922.2747492344,0.7718957101774799,ESPRESSO,358.668193,-37.62851,59529.56089092977
CD-38 15670,2459529.56292637,-10923.6199051792,0.8374513105050471,ESPRESSO,358.668193,-37.62851,59529.562926370185
CD-38 15670,2459529.56496261,-10925.761975589401,0.929131588758908,ESPRESSO,358.668193,-37.62851,59529.56496261014
CD-38 15670,2459529.56699556,-10926.0417749595,0.859755525968046,ESPRESSO,358.668193,-37.62851,59529.56699556019
CD-38 15670,2459529.56905801,-10927.187146624,0.863217575979874,ESPRESSO,358.668193,-37.62851,59529.56905800989
CD-38 15670,2459529.57111992,-10926.5588510782,0.814099463257866,ESPRESSO,358.668193,-37.62851,59529.571119919885
CD-38 15670,2459529.57315246,-10928.3128947621,0.809082146275478,ESPRESSO,358.668193,-37.62851,59529.57315246016
CD-38 15670,2459529.57518804,-10928.481368355999,0.843245177626907,ESPRESSO,358.668193,-37.62851,59529.5751880398
CD-38 15670,2459529.57722361,-10928.863329674601,0.777345195197191,ESPRESSO,358.668193,-37.62851,59529.57722361013
CD-38 15670,2459529.5792854,-10929.3514244575,0.787343507196044,ESPRESSO,358.668193,-37.62851,59529.57928539999
CD-38 15670,2459529.5813211,-10927.699122357699,0.760576294854312,ESPRESSO,358.668193,-37.62851,59529.58132109977
CD-38 15670,2459529.5833549,-10929.4834125389,0.7558167058359531,ESPRESSO,358.668193,-37.62851,59529.583354900125
CD-38 15670,2459529.58538988,-10930.091103712799,0.75232861727719,ESPRESSO,358.668193,-37.62851,59529.58538988
CD-38 15670,2459529.58745315,-10930.1163462484,0.748633317022657,ESPRESSO,358.668193,-37.62851,59529.58745315019
CD-38 15670,2459529.58948716,-10930.2535383998,0.747452251589842,ESPRESSO,358.668193,-37.62851,59529.58948716009
CD-38 15670,2459529.59154991,-10928.9281231898,0.763402768242081,ESPRESSO,358.668193,-37.62851,59529.59154991014
CD-38 15670,2459529.59358625,-10930.0686698884,0.718240537364111,ESPRESSO,358.668193,-37.62851,59529.59358625021
CD-38 15670,2459529.59562058,-10930.4289789279,0.7232966689492331,ESPRESSO,358.668193,-37.62851,59529.59562058002
CD-38 15670,2459529.59768351,-10931.7695743018,0.744651285206263,ESPRESSO,358.668193,-37.62851,59529.59768350981
CD-38 15670,2459529.59971796,-10931.5426474306,0.7511721938535401,ESPRESSO,358.668193,-37.62851,59529.59971796023
CD-38 15670,2459529.60175156,-10932.2931545066,0.786280970108462,ESPRESSO,358.668193,-37.62851,59529.60175155988
CD-38 15670,2459529.6038138,-10932.434151822199,0.778226780348889,ESPRESSO,358.668193,-37.62851,59529.60381380003
CD-38 15670,2459529.60584599,-10931.688281143399,0.840661738545602,ESPRESSO,358.668193,-37.62851,59529.605845990125
CD-38 15670,2459529.60787937,-10933.5240879054,0.821691067054038,ESPRESSO,358.668193,-37.62851,59529.607879369985
CD-38 15670,2459529.60990953,-10932.6979910091,0.817368195745327,ESPRESSO,358.668193,-37.62851,59529.6099095298
CD-38 15670,2459529.61194526,-10932.611616686501,0.875975874010099,ESPRESSO,358.668193,-37.62851,59529.61194525985
CD-38 15670,2459529.61397497,-10934.4213830064,0.911896657214739,ESPRESSO,358.668193,-37.62851,59529.613974969834
