target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
SRa03_E2_0490,2455513.60436918,-469.13848876949874,3.21554,SOPHIE,96.39375,-0.138055555555556,55513.60436917981
SRa03_E2_0490,2455513.60436918,-485.67520141600085,3.21554,SOPHIE,96.39375,-0.138055555555556,55513.60436917981
TOI-548,2455513.6044,239.0,28.0,SOPHIE,97.03357783646,-0.17070356014,55513.60440000007
TOI-548,2455519.6156,-99.0,33.0,SOPHIE,97.03357783646,-0.17070356014,55519.615600000136
SRa03_E2_0490,2455519.61560629,-1990.8345794677978,3.63067,SOPHIE,96.39375,-0.138055555555556,55519.61560628982
TOI-548,2455527.6213,-73.0,41.0,SOPHIE,97.03357783646,-0.17070356014,55527.62130000023
SRa03_E2_0490,2455527.62133435,-2100.148544311498,4.40409,SOPHIE,96.39375,-0.138055555555556,55527.6213343502
TOI-548,2455529.5611,96.0,36.0,SOPHIE,97.03357783646,-0.17070356014,55529.56110000005
SRa03_E2_0490,2455529.56110396,-910.2395629882984,4.34897,SOPHIE,96.39375,-0.138055555555556,55529.56110396003
SRa03_E2_0490,2455546.77307358,24137.3428700364,4.92952741311986,HARPScat,97.0335,-0.1706611111111111,55546.773073580116
TOI-548,2455546.7731,-104.0,14.0,HARPS,97.03357783646,-0.17070356014,55546.773099999875
TOI-548,2455548.7204,133.0,15.0,HARPS,97.03357783646,-0.17070356014,55548.72039999999
SRa03_E2_0490,2455548.72043845,24369.0725544371,4.99729868362959,HARPScat,97.0335,-0.1706611111111111,55548.72043845011
SRa03_E2_0490,2455557.47084943,-693.2977294922011,4.29449,SOPHIE,96.39375,-0.138055555555556,55557.47084943019
TOI-548,2455557.4709,-2.0,34.0,SOPHIE,97.03357783646,-0.17070356014,55557.47090000007
TOI-548,2455568.5012,118.0,28.0,FIES,97.03357783646,-0.17070356014,55568.501199999824
TOI-548,2455569.5898,-63.0,35.0,FIES,97.03357783646,-0.17070356014,55569.58980000019
TOI-548,2455570.4314,-122.0,32.0,FIES,97.03357783646,-0.17070356014,55570.43140000012
TOI-548,2455574.7614,-72.0,14.0,HARPS,97.03357783646,-0.17070356014,55574.76140000019
