target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
C14_2140,2458172.66425265,25583.333608908302,5.94293723242484,HARPScat,158.07347500000003,2.237922222222222,58172.66425264999
C14_2140,2458172.74227421,25584.0336082478,5.87099324619692,HARPScat,158.07347500000003,2.237922222222222,58172.74227420986
C14_2140,2458172.7890339103,25585.1807414084,6.00012920233125,HARPScat,158.07347500000003,2.237922222222222,58172.78903391026
C14_2140,2458174.6535619,25538.4507329203,6.0601508148268,HARPScat,158.07347500000003,2.237922222222222,58174.653561899904
C14_2140,2458174.7206919203,25538.635794953698,6.10798767450091,HARPScat,158.07347500000003,2.237922222222222,58174.72069192026
C14_2140,2458174.79953497,25537.0392183344,5.7720277871674,HARPScat,158.07347500000003,2.237922222222222,58174.79953496996
C14_2140,2458175.66309249,25521.3934733921,6.0122601319084,HARPScat,158.07347500000003,2.237922222222222,58175.66309248982
C14_2140,2458175.77225961,25519.4003225409,5.67227589967843,HARPScat,158.07347500000003,2.237922222222222,58175.772259609774
C14_2140,2458191.63214252,25196.6342956919,6.11695014438339,HARPScat,158.07347500000003,2.237922222222222,58191.632142520044
C14_2140,2458191.72623756,25186.4990511227,5.994838967144,HARPScat,158.07347500000003,2.237922222222222,58191.72623756016
C14_2140,2458192.57309232,25172.6973526968,7.08212415821722,HARPScat,158.07347500000003,2.237922222222222,58192.57309232
C14_2140,2458192.68631869,25176.7238968523,6.03405750231884,HARPScat,158.07347500000003,2.237922222222222,58192.68631868996
K2-399,2459650.682199917,31945.44006214332,4.861632459589281,NEID,10:32:17.626800,2:14:16.243000,59650.6821999168
K2-399,2459650.759396184,31946.94780401564,4.8450896483237464,NEID,10:32:17.626800,2:14:16.243000,59650.75939618377
K2-399,2459650.827665606,31943.00007871363,4.733088151613559,NEID,10:32:17.626800,2:14:16.243000,59650.82766560605
K2-399,2459651.743140647,31901.603733294578,4.431188925472064,NEID,10:32:17.626800,2:14:16.243000,59651.74314064719
K2-399,2459652.846011731,31868.18761190696,6.323293667306283,NEID,10:32:17.626800,2:14:16.243000,59652.84601173084
K2-399,2459652.904991288,31850.07909602069,6.162953565430195,NEID,10:32:17.626800,2:14:16.243000,59652.904991288204
K2-399,2459660.761913728,31505.76040991139,4.159382911531716,NEID,10:32:17.626800,2:14:16.243000,59660.76191372797
K2-399,2459677.847974094,30810.943157517868,5.481980379466452,NEID,10:32:17.626800,2:14:16.243000,59677.8479740941
K2-399,2468092.060213,737317.0166879165,1877.78,Keck HIRES,158.07345629315583,2.23792827524889,68092.06021300005
K2-399,2468092.140198,734774.2098594685,1849.17,Keck HIRES,158.07345629315583,2.23792827524889,68092.14019799978
K2-399,2468100.01033,516929.78007733246,2114.73,Keck HIRES,158.07345629315583,2.23792827524889,68100.01032999996
K2-399,2468100.134139,515961.89720979566,1764.5900000000001,Keck HIRES,158.07345629315583,2.23792827524889,68100.13413899997
K2-399,2468112.975451,195503.5729591847,2041.7999999999997,Keck HIRES,158.07345629315583,2.23792827524889,68112.97545100003
K2-399,2468114.020499,173215.8838919496,1794.48,Keck HIRES,158.07345629315583,2.23792827524889,68114.02049899986
K2-399,2468263.830293,-2879771.919991847,2919.23,Keck HIRES,158.07345629315583,2.23792827524889,68263.83029300021
