target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
LAMOSTJ190241.49+440700.2,2456079.373699,-61849.0,102.0,CAFE,285.67290764048,44.11673325272,56079.373699
LAMOSTJ190241.49+440700.2,2456079.4035263,-61916.0,111.0,CAFE,285.67290764048,44.11673325272,56079.4035263
LAMOSTJ190241.49+440700.2,2456079.4383387,-61905.0,99.0,CAFE,285.67290764048,44.11673325272,56079.4383387
LAMOSTJ190241.49+440700.2,2456080.6188492,-61973.0,106.0,CAFE,285.67290764048,44.11673325272,56080.6188492
LAMOSTJ190241.49+440700.2,2456080.6408499,-62006.0,95.0,CAFE,285.67290764048,44.11673325272,56080.6408499
LAMOSTJ190241.49+440700.2,2456089.6348116,-62059.0,92.0,CAFE,285.67290764048,44.11673325272,56089.6348116
LAMOSTJ190241.49+440700.2,2456092.4534211,-61933.0,91.0,CAFE,285.67290764048,44.11673325272,56092.4534211
LAMOSTJ190241.49+440700.2,2456092.4885156,-61910.0,81.0,CAFE,285.67290764048,44.11673325272,56092.4885156
LAMOSTJ190241.49+440700.2,2456093.3820328,-61984.0,92.0,CAFE,285.67290764048,44.11673325272,56093.3820328
LAMOSTJ190241.49+440700.2,2456093.4167639,-62027.0,98.0,CAFE,285.67290764048,44.11673325272,56093.4167639
LAMOSTJ190241.49+440700.2,2456094.3825217,-62023.0,92.0,CAFE,285.67290764048,44.11673325272,56094.3825217
LAMOSTJ190241.49+440700.2,2456094.4174484,-62055.0,88.0,CAFE,285.67290764048,44.11673325272,56094.4174484
LAMOSTJ190241.49+440700.2,2456094.6184378,-62018.0,81.0,CAFE,285.67290764048,44.11673325272,56094.6184378
LAMOSTJ190241.49+440700.2,2456094.6431432,-62149.0,91.0,CAFE,285.67290764048,44.11673325272,56094.6431432
LAMOSTJ190241.49+440700.2,2456095.6096755,-62205.0,90.0,CAFE,285.67290764048,44.11673325272,56095.6096755
LAMOSTJ190241.49+440700.2,2456095.6444425,-62175.0,109.0,CAFE,285.67290764048,44.11673325272,56095.6444425
LAMOSTJ190241.49+440700.2,2456096.4018846,-62051.0,157.0,CAFE,285.67290764048,44.11673325272,56096.4018846
LAMOSTJ190241.49+440700.2,2456096.4367742,-61906.0,139.0,CAFE,285.67290764048,44.11673325272,56096.4367742
LAMOSTJ190241.49+440700.2,2456099.3819275,-62062.0,115.0,CAFE,285.67290764048,44.11673325272,56099.3819275
LAMOSTJ190241.49+440700.2,2456099.4167349,-61971.0,106.0,CAFE,285.67290764048,44.11673325272,56099.4167349
LAMOSTJ190241.49+440700.2,2456102.5440124,-61994.0,82.0,CAFE,285.67290764048,44.11673325272,56102.5440124
LAMOSTJ190241.49+440700.2,2456102.5786588,-62060.0,87.0,CAFE,285.67290764048,44.11673325272,56102.5786588
LAMOSTJ190241.49+440700.2,2456103.4294963,-61942.0,85.0,CAFE,285.67290764048,44.11673325272,56103.4294963
LAMOSTJ190241.49+440700.2,2456103.464718,-61992.0,111.0,CAFE,285.67290764048,44.11673325272,56103.464718
LAMOSTJ190241.49+440700.2,2456111.6216095,-62030.0,100.0,CAFE,285.67290764048,44.11673325272,56111.6216095
LAMOSTJ190241.49+440700.2,2456112.3867977,-62133.0,127.0,CAFE,285.67290764048,44.11673325272,56112.3867977
LAMOSTJ190241.49+440700.2,2456112.4215921,-62023.0,124.0,CAFE,285.67290764048,44.11673325272,56112.4215921
LAMOSTJ190241.49+440700.2,2456116.457365,-61874.0,101.0,CAFE,285.67290764048,44.11673325272,56116.457365
LAMOSTJ190241.49+440700.2,2456116.4939625,-61851.0,105.0,CAFE,285.67290764048,44.11673325272,56116.4939625
LAMOSTJ190241.49+440700.2,2456121.3892272,-62057.0,116.0,CAFE,285.67290764048,44.11673325272,56121.3892272
LAMOSTJ190241.49+440700.2,2456121.4241545,-62129.0,115.0,CAFE,285.67290764048,44.11673325272,56121.4241545
LAMOSTJ190241.49+440700.2,2456123.5107198,-62069.0,116.0,CAFE,285.67290764048,44.11673325272,56123.5107198
LAMOSTJ190241.49+440700.2,2456123.5616251,-61968.0,100.0,CAFE,285.67290764048,44.11673325272,56123.5616251
LAMOSTJ190241.49+440700.2,2456128.3874072,-61984.0,110.0,CAFE,285.67290764048,44.11673325272,56128.3874072
LAMOSTJ190241.49+440700.2,2456128.4226132,-62014.0,105.0,CAFE,285.67290764048,44.11673325272,56128.4226132
LAMOSTJ190241.49+440700.2,2456131.3837431,-61955.0,100.0,CAFE,285.67290764048,44.11673325272,56131.3837431
LAMOSTJ190241.49+440700.2,2456131.4186423,-61993.0,99.0,CAFE,285.67290764048,44.11673325272,56131.4186423
LAMOSTJ190241.49+440700.2,2456140.3877688,-61973.0,93.0,CAFE,285.67290764048,44.11673325272,56140.3877688
LAMOSTJ190241.49+440700.2,2456140.4227569,-61895.0,121.0,CAFE,285.67290764048,44.11673325272,56140.4227569
LAMOSTJ190241.49+440700.2,2456141.5906808,-61944.0,164.0,CAFE,285.67290764048,44.11673325272,56141.5906808
