target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
GaiaDR33643098875168270592,2455304.4704,-58475.0,13.0,SOPHIE,217.32672987,-3.44450124,55304.47039999999
GaiaDR33643098875168270592,2455305.4374,-58429.0,15.0,SOPHIE,217.32672987,-3.44450124,55305.43740000017
GaiaDR33643098875168270592,2455321.7484,-58455.0,11.0,CORALIE,217.32672987,-3.44450124,55321.748399999924
GaiaDR33643098875168270592,2455323.4389,-58565.0,17.0,SOPHIE,217.32672987,-3.44450124,55323.43889999995
GaiaDR33643098875168270592,2455327.7544,-58523.0,22.0,CORALIE,217.32672987,-3.44450124,55327.754399999976
GaiaDR33643098875168270592,2455329.4184,-58472.0,16.0,SOPHIE,217.32672987,-3.44450124,55329.41839999985
GaiaDR33643098875168270592,2455331.4301,-58522.0,14.0,SOPHIE,217.32672987,-3.44450124,55331.4301
GaiaDR33643098875168270592,2455334.4624,-58418.0,17.0,SOPHIE,217.32672987,-3.44450124,55334.46240000008
GaiaDR33643098875168270592,2455336.4477,-58503.0,16.0,SOPHIE,217.32672987,-3.44450124,55336.4476999999
GaiaDR33643098875168270592,2455359.5932,-58511.0,11.0,CORALIE,217.32672987,-3.44450124,55359.5932
GaiaDR33643098875168270592,2455361.6552,-58502.0,35.0,CORALIE,217.32672987,-3.44450124,55361.65519999992
GaiaDR33643098875168270592,2455362.5676,-58471.0,13.0,CORALIE,217.32672987,-3.44450124,55362.567600000184
GaiaDR33643098875168270592,2455365.5935,-58455.0,12.0,CORALIE,217.32672987,-3.44450124,55365.59349999996
GaiaDR33643098875168270592,2455368.3955,-58514.0,17.0,SOPHIE,217.32672987,-3.44450124,55368.3955000001
GaiaDR33643098875168270592,2455376.6394,-58534.0,12.0,CORALIE,217.32672987,-3.44450124,55376.63940000022
GaiaDR33643098875168270592,2455378.6265,-58473.0,9.0,CORALIE,217.32672987,-3.44450124,55378.62649999978
GaiaDR33643098875168270592,2455380.6376,-58522.0,12.0,CORALIE,217.32672987,-3.44450124,55380.63760000002
J142918,2456775.48980769,-809.6072387695087,4.0482000000000005,SOPHIE,216.67625,-3.22222222222222,56775.48980769003
J142918,2456810.36906607,-720.6294250488056,3.75443,SOPHIE,216.67625,-3.22222222222222,56810.369066069834
