target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
TOI-2641,2459601.79605438,-6610.76618956379,21.68611661779108,CORALIE14,171.13056310077,-42.73209763096,59601.796054380015
TOI-2641,2459603.83055012,-6571.60749435127,34.06432940207076,CORALIE14,171.13056310077,-42.73209763096,59603.83055012021
TOI-2641,2459611.66652446,-6613.65417016561,23.62344224141408,CORALIE14,171.13056310077,-42.73209763096,59611.66652446007
TOI-2641,2459612.84330298,-6571.85880611191,19.42532575820596,CORALIE14,171.13056310077,-42.73209763096,59612.843302980065
TOI-2641,2459614.67181221,-6533.83747103933,20.19199648642019,CORALIE14,171.13056310077,-42.73209763096,59614.67181221023
TOI-2641,2459616.71997402,-6631.50715839609,17.21085702423013,CORALIE14,171.13056310077,-42.73209763096,59616.71997402003
TOI-2641,2459617.77843089,-6590.93454960132,22.8479141882989,CORALIE14,171.13056310077,-42.73209763096,59617.778430889826
TOI-2641,2459619.68398675,-6553.71104103887,18.11831581098972,CORALIE14,171.13056310077,-42.73209763096,59619.683986749966
TOI-2641,2459621.81215692,-6656.83316033516,20.16540808913782,CORALIE14,171.13056310077,-42.73209763096,59621.812156919856
TOI-2641,2459625.77535631,-6616.50648073556,22.06562223028861,CORALIE14,171.13056310077,-42.73209763096,59625.775356309954
TOI-2641,2459626.68363507,-6637.05419901629,15.55894679029532,CORALIE14,171.13056310077,-42.73209763096,59626.68363506999
TOI-2641,2459628.81759122,-6540.07759959173,14.14431281540207,CORALIE14,171.13056310077,-42.73209763096,59628.81759122014
TOI-2641,2459630.81052906,-6534.76128869439,16.13604988808164,CORALIE14,171.13056310077,-42.73209763096,59630.810529060196
TOI-2641,2459631.83085769,-6566.59402808543,16.7793348629109,CORALIE14,171.13056310077,-42.73209763096,59631.83085768996
TOI-2641,2459637.83912194,-6586.14483179336,15.15516983249677,CORALIE14,171.13056310077,-42.73209763096,59637.83912194008
TOI-2641,2459642.69549923,-6565.6686240821,14.70248298376733,CORALIE14,171.13056310077,-42.73209763096,59642.695499230176
TOI-2641,2459645.5940994,-6621.29952459936,26.41820270069114,CORALIE14,171.13056310077,-42.73209763096,59645.5940994001
TOI-2641,2459647.75966903,-6559.9355621518,21.37659949948695,CORALIE14,171.13056310077,-42.73209763096,59647.759669030085
TOI-2641,2459649.76365429,-6593.64755058427,22.91412051216059,CORALIE14,171.13056310077,-42.73209763096,59649.76365429023
TOI-2641,2459651.67920644,-6598.32158909527,16.02681654263257,CORALIE14,171.13056310077,-42.73209763096,59651.679206440225
TOI-2641,2459653.65623717,-6538.17216284232,23.00092078361697,CORALIE14,171.13056310077,-42.73209763096,59653.6562371701
