target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
GaiaDR36677909439240233472,2457546.8403957,-34158.8409770474,17.29520079321248,CORALIE14,311.67316661046993,-41.82088900007999,57546.84039570019
GaiaDR36677909439240233472,2457600.66894614,-34174.38612446059,19.59905376149062,CORALIE14,311.67316661046993,-41.82088900007999,57600.66894613998
GaiaDR36677909439240233472,2457607.58786056,-34110.195826084,16.57473710927188,CORALIE14,311.67316661046993,-41.82088900007999,57607.587860560045
GaiaDR36677909439240233472,2457609.58153311,-34118.998128732,15.19987368824954,CORALIE14,311.67316661046993,-41.82088900007999,57609.58153310977
GaiaDR36677909439240233472,2457622.56913408,-34107.0999892883,16.69790614084416,CORALIE14,311.67316661046993,-41.82088900007999,57622.56913407985
GaiaDR36677909439240233472,2457688.61217612,-34137.45907463921,8.916297602846559,CORALIE14,311.67316661046993,-41.82088900007999,57688.612176119816
GaiaDR36677909439240233472,2457852.85637303,-34124.797963669,28.71778239249952,CORALIE14,311.67316661046993,-41.82088900007999,57852.85637303023
GaiaDR36677909439240233472,2457902.72256401,-34109.3440466295,30.59016862826696,CORALIE14,311.67316661046993,-41.82088900007999,57902.72256400995
GaiaDR36677909439240233472,2457906.8612427,-34132.6716319032,13.663730736648,CORALIE14,311.67316661046993,-41.82088900007999,57906.8612426999
GaiaDR36677909439240233472,2457908.75897851,-34150.3530110687,16.00488588188296,CORALIE14,311.67316661046993,-41.82088900007999,57908.75897850981
GaiaDR36677909439240233472,2457923.70942841,-34116.6036954777,24.59741222566136,CORALIE14,311.67316661046993,-41.82088900007999,57923.709428410046
GaiaDR36677909439240233472,2457936.91905693,-34123.6375268984,26.43150199836708,CORALIE14,311.67316661046993,-41.82088900007999,57936.91905693011
GaiaDR36677909439240233472,2457952.8527451,-34121.3769200776,24.5539708904932,CORALIE14,311.67316661046993,-41.82088900007999,57952.852745099925
GaiaDR36677909439240233472,2457953.85975718,-34124.774071164,20.79064328870617,CORALIE14,311.67316661046993,-41.82088900007999,57953.85975717986
GaiaDR36677909439240233472,2457956.77246192,-34120.5369986534,15.03087621821723,CORALIE14,311.67316661046993,-41.82088900007999,57956.772461920045
GaiaDR36677909439240233472,2457958.83244476,-34195.5988442441,19.74801134669736,CORALIE14,311.67316661046993,-41.82088900007999,57958.83244476002
GaiaDR36677909439240233472,2457959.80592913,-34121.6562248432,17.70160345749269,CORALIE14,311.67316661046993,-41.82088900007999,57959.80592912994
GaiaDR36677909439240233472,2458070.52012358,-34147.0304222978,20.00761011881778,CORALIE14,311.67316661046993,-41.82088900007999,58070.520123580005
GaiaDR36677909439240233472,2458073.56550741,-34141.8006135951,20.02404999161027,CORALIE14,311.67316661046993,-41.82088900007999,58073.565507410094
GaiaDR36677909439240233472,2458076.55181591,-34167.1575852934,23.98057322487814,CORALIE14,311.67316661046993,-41.82088900007999,58076.5518159098
SW2046-4149,2458199.9048316,-34096.2986907281,7.51304371227578,HARPScat,311.67324999999994,-41.820888888888895,58199.90483159991
SW2046-4149,2458201.90684084,-34131.0850762932,7.2783466545479,HARPScat,311.67324999999994,-41.820888888888895,58201.90684083989
SW2046-4149,2458202.91288175,-34097.6339469375,7.02719986182538,HARPScat,311.67324999999994,-41.820888888888895,58202.91288175015
SW2046-4149,2458203.90845959,-34098.0621044151,6.5340123408319,HARPScat,311.67324999999994,-41.820888888888895,58203.90845958982
GaiaDR36677909439240233472,2458320.775913,-33960.8853264381,19.08224421910332,CORALIE14,311.67316661046993,-41.82088900007999,58320.77591300011
SW2046-4149,2458394.55502385,-34120.132858856996,6.13999205853385,HARPScat,311.67324999999994,-41.820888888888895,58394.55502384994
SW2046-4149,2458396.6631772,-34097.166014870505,6.56398489775764,HARPScat,311.67324999999994,-41.820888888888895,58396.66317720013
SW2046-4149,2458397.56916387,-34119.3100274432,7.49857955730108,HARPScat,311.67324999999994,-41.820888888888895,58397.56916387007
SW2046-4149,2458398.58922581,-34102.9177051376,6.59236549354823,HARPScat,311.67324999999994,-41.820888888888895,58398.58922581002
SW2046-4149,2458408.64795818,-34104.5346868268,7.43260896065235,HARPScat,311.67324999999994,-41.820888888888895,58408.647958179936
SW2046-4149,2458409.5013527498,-34077.8314520442,6.24127770368331,HARPScat,311.67324999999994,-41.820888888888895,58409.501352749765
SW2046-4149,2458410.49326462,-34090.492598539495,5.174897341162,HARPScat,311.67324999999994,-41.820888888888895,58410.49326462019
SW2046-4149,2458414.51409999,-34117.4642803827,5.3636691066689,HARPScat,311.67324999999994,-41.820888888888895,58414.51409999002
SW2046-4149,2458443.54907629,-34080.581955706104,5.3512847873088,HARPScat,311.67324999999994,-41.820888888888895,58443.54907628987
SW2046-4149,2458447.55488458,-34104.234733196696,5.59114194831867,HARPScat,311.67324999999994,-41.820888888888895,58447.554884579964
