#TYPE=EXOPLANET
#OBSCODE=TESS
#SECONDARY_OBSCODES=
#SOFTWARE=EXOTIC v3.0.1.dev18+gdd90272.d20230707
#DELIM=,
#DATE_TYPE=BJD_TDB
#OBSTYPE=CCD
#STAR_NAME=HAT-P-23
#EXOPLANET_NAME=hatp23b
#BINNING=1x1
#EXPOSURE_TIME=120.0
#COMP_STAR-XC=null
#NOTES=TESS Data
#DETREND_PARAMETERS=AIRMASS, AIRMASS CORRECTION FUNCTION
#MEASUREMENT_TYPE=Rnflux
#FILTER=I
#FILTER-XC={"name": "I", "fwhm": [{"value": 600, "units": "nm"}, {"value": 1000, "units": "nm"}]}
#PRIORS=Period=1.212884 +/- 2e-06,a/R*=4.14 +/- 0.23,inc=85.3 +/- 0.16,ecc=0.11,u0=0.42,u1=0.084,u2=0.31,u3=-0.18
#PRIORS-XC={"Period": {"value": "1.212884", "uncertainty": "2e-06", "units": "days"}, "a/R*": {"value": "4.14", "uncertainty": "0.23"}, "inc": {"value": "85.3", "uncertainty": "0.16", "units": "degrees"}, "ecc": {"value": "0.11", "uncertainty": null}, "u0": {"value": "0.42", "uncertainty": null}, "u1": {"value": "0.084", "uncertainty": null}, "u2": {"value": "0.31", "uncertainty": null}, "u3": {"value": "-0.18", "uncertainty": null}}
#RESULTS=Tc=2459781.43505 +/- 0.00082,Rp/R*=0.1079 +/- 0.0023,Am1=0,Am2=0
#RESULTS-XC={"Tc": {"value": "2459781.43505", "uncertainty": "0.00082", "units": "BJD_TDB"}, "Rp/R*": {"value": "0.1079", "uncertainty": "0.0023"}, "Am1": {"value": 0, "uncertainty": null}, "Am2": {"value": 0, "uncertainty": null}, "Duration": {"value": "0.092", "uncertainty": "0.0", "units": "days"}, "inc": {"value": "86.14", "uncertainty": "1.09", "units": "degrees"}}
# EXOTIC is developed by Exoplanet Watch (exoplanets.nasa.gov/exoplanet-watch/), a citizen science project managed by NASA's Jet Propulsion Laboratory on behalf of NASA's Universe of Learning. This work is supported by NASA under award number NNX16AC65A to the Space Telescope Science Institute.
# Use of this data is governed by the AAVSO Data Usage Guidelines: aavso.org/data-usage-guidelines
#DATE,DIFF,ERR,DETREND_1,DETREND_2
2459781.2538562,0.9966877102851868,0.0033007999882102013,0.0,1.0
2459781.25524513,0.997890293598175,0.003296799957752228,0.0,1.0
2459781.25663405,0.9983705282211304,0.0032951999455690384,0.0,1.0
2459781.25802297,1.0048747062683105,0.0032738998997956514,0.0,1.0
2459781.2594119,0.998202919960022,0.003295700065791607,0.0,1.0
2459781.26080082,1.0014673471450806,0.0032850001007318497,0.0,1.0
2459781.26218974,1.0018346309661865,0.0032838000915944576,0.0,1.0
2459781.26357867,0.9948000907897949,0.00330700003542006,0.0,1.0
2459781.26496759,0.998694121837616,0.0032941000536084175,0.0,1.0
2459781.26635651,1.0048928260803223,0.003273800015449524,0.0,1.0
2459781.26774544,1.0019450187683105,0.0032834000885486603,0.0,1.0
2459781.26913436,0.9976909756660461,0.003297399962320924,0.0,1.0
2459781.27052328,0.994822084903717,0.003306899918243289,0.0,1.0
2459781.2719122,0.9963186979293823,0.0033019999973475933,0.0,1.0
2459781.27330113,0.9992867708206177,0.0032921999227255583,0.0,1.0
2459781.27469005,1.00070059299469,0.0032875000033527613,0.0,1.0
2459781.27607897,0.9957563877105713,0.0033038000110536814,0.0,1.0
2459781.2774679,0.9989516139030457,0.003293300047516823,0.0,1.0
2459781.27885682,0.9955859780311584,0.0033044000156223774,0.0,1.0
2459781.28024574,1.0008149147033691,0.003287100000306964,0.0,1.0
2459781.28163467,1.0001801252365112,0.003289199899882078,0.0,1.0
2459781.28302359,0.9984719157218933,0.003294900059700012,0.0,1.0
2459781.28441251,0.9967700839042664,0.003300500102341175,0.0,1.0
2459781.28580144,0.996589720249176,0.003301100106909871,0.0,1.0
2459781.28719036,1.0016701221466064,0.0032842999789863825,0.0,1.0
2459781.28857928,1.0007878541946411,0.0032871998846530914,0.0,1.0
2459781.2899682,0.9994106292724609,0.003291799919679761,0.0,1.0
2459781.29135713,0.999783992767334,0.0032905000261962414,0.0,1.0
2459781.29274605,0.9980149269104004,0.0032963999547064304,0.0,1.0
2459781.29413497,1.0002840757369995,0.003288900014013052,0.0,1.0
2459781.2955239,0.999701976776123,0.0032907999120652676,0.0,1.0
2459781.29691282,1.0039305686950684,0.0032768999226391315,0.0,1.0
2459781.29830174,0.99674391746521,0.0033005999866873026,0.0,1.0
2459781.29969067,0.9984307289123535,0.0032949999440461397,0.0,1.0
2459781.30107959,0.999880313873291,0.0032901999074965715,0.0,1.0
2459781.30246851,0.9942352175712585,0.0033088999334722757,0.0,1.0
2459781.30385744,1.0033763647079468,0.0032788000535219908,0.0,1.0
2459781.30524636,0.9996858835220337,0.0032909000292420387,0.0,1.0
2459781.30663528,0.9902666211128235,0.0033221999183297157,0.0,1.0
2459781.3080242,1.0038483142852783,0.0032772000413388014,0.0,1.0
2459781.30941313,0.9968494176864624,0.0033001999836415052,0.0,1.0
2459781.31080205,1.0011417865753174,0.0032860999926924706,0.0,1.0
2459781.31219097,0.9977200031280518,0.0032973000779747963,0.0,1.0
2459781.3135799,0.9931979179382324,0.0033124000765383244,0.0,1.0
2459781.31496882,1.0019115209579468,0.003283499972894788,0.0,1.0
2459781.31635774,0.9980127215385437,0.0032963999547064304,0.0,1.0
2459781.31774667,0.9959337711334229,0.003303299890831113,0.0,1.0
2459781.31913559,0.9987136721611023,0.0032941000536084175,0.0,1.0
2459781.32052451,0.9979557991027832,0.003296599956229329,0.0,1.0
