#TYPE=EXOPLANET
#OBSCODE=TESS
#SECONDARY_OBSCODES=
#SOFTWARE=EXOTIC v3.0.1.dev18+gdd90272.d20230707
#DELIM=,
#DATE_TYPE=BJD_TDB
#OBSTYPE=CCD
#STAR_NAME=HAT-P-23
#EXOPLANET_NAME=hatp23b
#BINNING=1x1
#EXPOSURE_TIME=120.0
#COMP_STAR-XC=null
#NOTES=TESS Data
#DETREND_PARAMETERS=AIRMASS, AIRMASS CORRECTION FUNCTION
#MEASUREMENT_TYPE=Rnflux
#FILTER=I
#FILTER-XC={"name": "I", "fwhm": [{"value": 600, "units": "nm"}, {"value": 1000, "units": "nm"}]}
#PRIORS=Period=1.212884 +/- 2e-06,a/R*=4.14 +/- 0.23,inc=85.3 +/- 0.16,ecc=0.11,u0=0.42,u1=0.084,u2=0.31,u3=-0.18
#PRIORS-XC={"Period": {"value": "1.212884", "uncertainty": "2e-06", "units": "days"}, "a/R*": {"value": "4.14", "uncertainty": "0.23"}, "inc": {"value": "85.3", "uncertainty": "0.16", "units": "degrees"}, "ecc": {"value": "0.11", "uncertainty": null}, "u0": {"value": "0.42", "uncertainty": null}, "u1": {"value": "0.084", "uncertainty": null}, "u2": {"value": "0.31", "uncertainty": null}, "u3": {"value": "-0.18", "uncertainty": null}}
#RESULTS=Tc=2459816.61088 +/- 0.00084,Rp/R*=0.1048 +/- 0.0025,Am1=0,Am2=0
#RESULTS-XC={"Tc": {"value": "2459816.61088", "uncertainty": "0.00084", "units": "BJD_TDB"}, "Rp/R*": {"value": "0.1048", "uncertainty": "0.0025"}, "Am1": {"value": 0, "uncertainty": null}, "Am2": {"value": 0, "uncertainty": null}, "Duration": {"value": "0.09", "uncertainty": "0.0", "units": "days"}, "inc": {"value": "84.88", "uncertainty": "1.25", "units": "degrees"}}
# EXOTIC is developed by Exoplanet Watch (exoplanets.nasa.gov/exoplanet-watch/), a citizen science project managed by NASA's Jet Propulsion Laboratory on behalf of NASA's Universe of Learning. This work is supported by NASA under award number NNX16AC65A to the Space Telescope Science Institute.
# Use of this data is governed by the AAVSO Data Usage Guidelines: aavso.org/data-usage-guidelines
#DATE,DIFF,ERR,DETREND_1,DETREND_2
2459816.42737458,1.0035241842269897,0.0032782999332994223,0.0,1.0
2459816.42876343,0.9995095133781433,0.0032913999166339636,0.0,1.0
2459816.43015228,0.999230682849884,0.003292399924248457,0.0,1.0
2459816.43154113,1.0095820426940918,0.0032585998997092247,0.0,1.0
2459816.43292998,1.0038985013961792,0.0032770000398159027,0.0,1.0
2459816.43431883,0.9995123744010925,0.0032913999166339636,0.0,1.0
2459816.43570768,1.0049484968185425,0.0032736000139266253,0.0,1.0
2459816.43709653,1.0050283670425415,0.0032734000124037266,0.0,1.0
2459816.43848538,1.0053430795669556,0.003272299887612462,0.0,1.0
2459816.43987423,0.999324381351471,0.0032919999212026596,0.0,1.0
2459816.44126308,0.9996132850646973,0.0032911000307649374,0.0,1.0
2459816.44265193,1.0031431913375854,0.0032794999424368143,0.0,1.0
2459816.44404078,1.0008946657180786,0.0032868999987840652,0.0,1.0
2459816.44542963,0.9982326030731201,0.0032955999486148357,0.0,1.0
2459816.44681848,0.9973536133766174,0.003298599971458316,0.0,1.0
2459816.44820733,1.0001001358032227,0.003289500018581748,0.0,1.0
2459816.44959618,0.9997619986534119,0.003290599910542369,0.0,1.0
2459816.45098503,1.0002357959747314,0.0032889998983591795,0.0,1.0
2459816.45237388,1.0018802881240845,0.003283600090071559,0.0,1.0
2459816.45376273,0.9996578097343445,0.0032909000292420387,0.0,1.0
2459816.45515158,1.001893401145935,0.003283600090071559,0.0,1.0
2459816.45654043,1.001663327217102,0.0032844000961631536,0.0,1.0
2459816.45792928,1.0036648511886597,0.0032778000459074974,0.0,1.0
2459816.45931813,1.0004618167877197,0.003288300009444356,0.0,1.0
2459816.46070698,1.0062000751495361,0.0032695999834686518,0.0,1.0
2459816.46209583,1.0031776428222656,0.003279400058090687,0.0,1.0
2459816.46348468,1.0096898078918457,0.0032583000138401985,0.0,1.0
2459816.46487353,1.0020042657852173,0.0032832000870257616,0.0,1.0
2459816.46626238,1.003058671951294,0.003279800061136484,0.0,1.0
2459816.46765123,1.003298044204712,0.0032790000550448895,0.0,1.0
2459816.46904008,1.0017582178115845,0.0032840000931173563,0.0,1.0
2459816.47042893,1.0043714046478271,0.003275499911978841,0.0,1.0
2459816.47181778,0.9987009167671204,0.0032941000536084175,0.0,1.0
2459816.47320663,1.0048396587371826,0.0032740000169724226,0.0,1.0
2459816.47459548,1.000962257385254,0.0032866999972611666,0.0,1.0
2459816.47598433,1.0026413202285767,0.003281200071796775,0.0,1.0
2459816.47737318,1.0005474090576172,0.003287999890744686,0.0,1.0
2459816.47876203,1.0023245811462402,0.0032822000794112682,0.0,1.0
2459816.48015088,0.9981269240379333,0.003295999951660633,0.0,1.0
2459816.48153973,1.005743384361267,0.0032709999941289425,0.0,1.0
2459816.48292858,1.0019727945327759,0.003283299971371889,0.0,1.0
2459816.48431743,0.9967396855354309,0.0033005999866873026,0.0,1.0
2459816.48570628,1.0027517080307007,0.0032808000687509775,0.0,1.0
2459816.48709513,1.0039335489273071,0.0032768999226391315,0.0,1.0
2459816.48848398,1.0039411783218384,0.0032768999226391315,0.0,1.0
2459816.48987283,1.0016334056854248,0.003284499980509281,0.0,1.0
2459816.49126168,1.0010579824447632,0.0032862999942153692,0.0,1.0
2459816.49265053,1.004135012626648,0.0032762999180704355,0.0,1.0
2459816.49403938,1.0009771585464478,0.003286600112915039,0.0,1.0
