2459816.5749558946,0.0001288774943931838,JWST
2459161.0431174785,0.0002717601577019869,HST
2456975.47418,0.00070,Spitzer Deming/Garhart IRAC 3.6um
2456978.19514,0.00076,Spitzer Deming/Garhard IRAC 4.5um            
2457854.05090,0.00043,Spitzer Stevenson/Pearson IRAC 3.6um
2457722.12849,0.00041,Spitzer Stevenson/Pearson IRAC 4.5um
