2456117.91288,0.00271,Palomar O'Rourke 2014            
2455895.95423,0.00181,Spitzer 3.6 um O'Rourke 2014 PI Heather Knutson Prog ID 80219
2455897.16873, 0.00153,Spitzer 4.5 um O'Rourke 2014 PI Heather Knutson Prog ID 80219
2457762.573776,0.000248,Spitzer 3.6 um Kyle Pearson 2024 PI Kevin Stevenson
2457766.213359,0.000171,Spitzer 4.5 um Kyle Pearson 2024 PI Kevin Stevenson
