#TYPE=EXOPLANET
#OBSCODE=TESS
#SECONDARY_OBSCODES=
#SOFTWARE=EXOTIC v2.10.1.dev49+gdda92f0.d20230613
#DELIM=,
#DATE_TYPE=BJD_TDB
#OBSTYPE=CCD
#STAR_NAME=WASP-77 A
#EXOPLANET_NAME=wasp77ab
#BINNING=1x1
#EXPOSURE_TIME=20.0
#COMP_STAR-XC=null
#NOTES=TESS Data
#DETREND_PARAMETERS=AIRMASS, AIRMASS CORRECTION FUNCTION
#MEASUREMENT_TYPE=Rnflux
#FILTER=I
#FILTER-XC={"name": "I", "fwhm": [{"value": 600, "units": "nm"}, {"value": 1000, "units": "nm"}]}
#PRIORS=Period=1.36002854 +/- 6.2e-07,a/R*=5.332 +/- 0.057,inc=88.016 +/- 0.051,ecc=0.0074,u0=0.49,u1=-0.065,u2=0.45,u3=-0.22
#PRIORS-XC={"Period": {"value": "1.36002854", "uncertainty": "6.2e-07", "units": "days"}, "a/R*": {"value": "5.332", "uncertainty": "0.057"}, "inc": {"value": "88.016", "uncertainty": "0.051", "units": "degrees"}, "ecc": {"value": "0.0074", "uncertainty": null}, "u0": {"value": "0.49", "uncertainty": null}, "u1": {"value": "-0.065", "uncertainty": null}, "u2": {"value": "0.45", "uncertainty": null}, "u3": {"value": "-0.22", "uncertainty": null}}
#RESULTS=Tc=2459145.40015 +/- 0.00014,Rp/R*=0.11816 +/- 0.00047,Am1=0,Am2=0
#RESULTS-XC={"Tc": {"value": "2459145.40015", "uncertainty": "0.00014", "units": "BJD_TDB"}, "Rp/R*": {"value": "0.11816", "uncertainty": "0.00047"}, "Am1": {"value": 0, "uncertainty": null}, "Am2": {"value": 0, "uncertainty": null}, "Duration": {"value": "0.086", "uncertainty": "0.0", "units": "days"}, "inc": {"value": "88.13", "uncertainty": "0.25", "units": "degrees"}}
# EXOTIC is developed by Exoplanet Watch (exoplanets.nasa.gov/exoplanet-watch/), a citizen science project managed by NASA's Jet Propulsion Laboratory on behalf of NASA's Universe of Learning. This work is supported by NASA under award number NNX16AC65A to the Space Telescope Science Institute.
# Use of this data is governed by the AAVSO Data Usage Guidelines: aavso.org/data-usage-guidelines
#DATE,DIFF,ERR,DETREND_1,DETREND_2
2459145.23974248,0.999960720539093,0.0016392000252380967,0.0,1.0
2459145.23997396,0.9996083974838257,0.0016397000290453434,0.0,1.0
2459145.24020544,1.000490665435791,0.0016383000183850527,0.0,1.0
2459145.24043693,1.0026593208312988,0.0016346999909728765,0.0,1.0
2459145.24066841,1.0025907754898071,0.0016348999924957752,0.0,1.0
2459145.24089989,0.9988383054733276,0.0016410000389441848,0.0,1.0
2459145.24113138,0.9989222884178162,0.0016409000381827354,0.0,1.0
2459145.24136286,0.9996634125709534,0.001639600028283894,0.0,1.0
2459145.24159434,1.0002140998840332,0.00163870002143085,0.0,1.0
2459145.24182582,0.9978917241096497,0.0016426000511273742,0.0,1.0
2459145.24205731,0.9985970854759216,0.0016414000419899821,0.0,1.0
2459145.24228879,1.0001909732818604,0.0016388000221922994,0.0,1.0
2459145.24252027,1.0021528005599976,0.0016355999978259206,0.0,1.0
2459145.24275176,1.0016416311264038,0.0016364000039175153,0.0,1.0
2459145.24298324,0.9994078278541565,0.0016401000320911407,0.0,1.0
2459145.24321472,0.9968349933624268,0.001644299947656691,0.0,1.0
2459145.2434462,0.9972097873687744,0.001643699943087995,0.0,1.0
2459145.24367769,0.9973818063735962,0.0016434000572189689,0.0,1.0
2459145.24390917,1.0011625289916992,0.00163720001000911,0.0,1.0
2459145.24414065,0.9971050024032593,0.0016438999446108937,0.0,1.0
2459145.24437214,1.0032806396484375,0.0016336999833583832,0.0,1.0
2459145.24460362,0.9998416900634766,0.0016394000267609954,0.0,1.0
2459145.2448351,0.9992830157279968,0.0016403000336140394,0.0,1.0
2459145.24506659,0.9992855787277222,0.0016403000336140394,0.0,1.0
2459145.24529807,1.000087022781372,0.001639000023715198,0.0,1.0
2459145.24552955,0.999751091003418,0.0016395000275224447,0.0,1.0
2459145.24576103,0.9993823170661926,0.0016401000320911407,0.0,1.0
2459145.24599252,1.0009390115737915,0.0016376000130549073,0.0,1.0
2459145.246224,1.003383755683899,0.0016335999825969338,0.0,1.0
2459145.24645548,0.9983677864074707,0.0016418000450357795,0.0,1.0
2459145.24668697,1.0002387762069702,0.00163870002143085,0.0,1.0
2459145.24714993,0.9978410005569458,0.0016426000511273742,0.0,1.0
2459145.24738142,0.9993038177490234,0.00164020003285259,0.0,1.0
2459145.2476129,0.9994469881057739,0.0016400000313296914,0.0,1.0
2459145.24784438,1.0011968612670898,0.0016371000092476606,0.0,1.0
2459145.24807586,0.9995964765548706,0.0016398000298067927,0.0,1.0
2459145.24830735,0.9971473813056946,0.0016437999438494444,0.0,1.0
2459145.24853883,1.0015251636505127,0.001636600005440414,0.0,1.0
2459145.2490018,1.0005896091461182,0.001638100016862154,0.0,1.0
2459145.24923328,0.9971991181373596,0.001643699943087995,0.0,1.0
2459145.24946476,1.0013097524642944,0.0016370000084862113,0.0,1.0
2459145.24969624,0.999718189239502,0.001639600028283894,0.0,1.0
2459145.24992773,1.0003538131713867,0.0016385000199079514,0.0,1.0
2459145.25015921,1.0003323554992676,0.0016386000206694007,0.0,1.0
2459145.25062218,0.9984266757965088,0.0016417000442743301,0.0,1.0
2459145.25085366,0.9967712759971619,0.0016443999484181404,0.0,1.0
2459145.25108514,0.998760998249054,0.0016411000397056341,0.0,1.0
2459145.25131663,1.000309705734253,0.0016386000206694007,0.0,1.0
